length,real_depth,random_depth,real_max_arity,random_max_arity
23,8,9.85,4,3.25
54,14,15.75,4,3.65
22,11,9.9,5,3.3
25,9,11.15,5,3.05
25,12,10.4,4,3.4
32,10,11.7,4,3.55
28,9,11.75,8,3.4
26,11,11.0,4,3.5
14,6,7.45,3,2.8
12,6,7.25,3,2.8
12,5,6.65,3,2.95
15,6,8.25,4,2.6
10,4,5.85,5,2.8
17,9,7.5,5,2.85
12,7,6.7,4,2.9
12,4,6.95,4,2.8
12,6,6.9,3,3.0
13,4,7.65,6,2.75
31,10,12.1,5,3.55
16,5,7.7,4,2.65
13,6,7.5,3,2.85
23,9,9.6,4,3.4
19,8,8.1,3,3.05
39,8,13.45,6,3.6
16,6,7.95,3,3.15
14,6,7.25,5,3.0
7,4,4.85,3,2.3
6,3,4.1,3,2.35
9,5,5.5,3,2.75
12,4,6.65,6,2.85
11,3,6.6,7,2.75
11,5,6.5,4,2.55
17,6,8.15,4,2.85
15,7,7.75,3,3.1
12,7,7.5,4,2.5
13,6,7.65,3,2.6
13,5,6.95,5,2.6
17,8,7.5,5,3.1
11,6,6.35,4,2.55
11,6,6.5,4,2.6
31,8,12.85,6,3.4
15,8,7.85,3,2.9
25,9,9.6,4,3.35
34,8,12.0,5,3.6
18,7,9.2,3,3.0
18,8,8.25,3,3.25
17,5,7.7,6,3.3
36,11,11.4,4,3.7
13,7,7.15,3,2.75
12,7,6.55,3,3.05
15,7,8.0,4,2.9
17,8,8.35,4,3.0
44,13,12.8,4,3.8
25,10,10.25,4,3.2
24,9,10.75,4,3.05
18,6,8.95,3,3.1
26,8,10.25,6,3.35
22,6,9.85,5,3.2
22,6,9.6,4,3.35
26,11,10.6,3,3.2
11,6,7.15,3,2.5
28,7,11.7,6,3.3
56,13,17.5,5,3.7
15,6,7.6,4,3.1
6,3,4.35,4,2.25
13,9,7.25,3,2.55
17,7,8.85,4,2.95
22,7,9.95,5,3.5
21,9,9.55,3,3.2
25,8,10.35,4,3.25
42,12,13.35,5,3.5
34,7,11.65,6,3.55
22,8,9.35,5,3.1
16,10,8.05,3,2.8
23,9,9.85,4,3.3
24,12,10.2,4,3.25
36,13,12.9,6,3.25
57,14,16.1,4,3.9
9,5,5.45,3,2.4
20,9,9.3,3,3.2
19,5,8.65,4,3.1
13,6,7.0,4,3.1
15,9,7.5,3,2.95
16,7,8.05,4,2.9
26,9,11.0,5,2.95
15,9,8.15,3,2.75
10,4,5.6,3,2.75
35,15,12.1,3,3.65
18,5,8.65,7,3.25
20,7,8.5,4,3.3
16,9,8.15,3,2.8
35,15,13.45,4,3.5
25,8,10.55,5,3.35
31,15,12.3,3,3.3
12,5,6.6,6,3.1
14,5,7.5,3,2.7
19,6,9.2,3,3.25
9,5,5.5,3,2.35
18,10,8.25,3,3.05
8,4,5.1,4,2.25
8,6,5.3,3,2.4
19,6,9.45,5,3.0
10,7,6.35,2,2.25
18,6,9.25,6,2.9
15,7,7.85,3,2.85
28,7,11.05,4,3.05
23,8,10.0,6,3.1
31,11,12.65,3,3.55
13,5,7.35,4,2.85
13,7,6.65,4,2.85
27,12,10.85,3,3.3
9,4,5.4,3,2.6
49,10,15.25,7,3.2
11,5,6.75,3,2.55
18,8,8.85,3,2.95
26,11,10.35,4,3.1
14,4,7.9,3,2.6
21,12,9.4,3,3.25
38,9,13.9,4,3.5
16,8,8.15,3,2.7
22,9,9.25,6,3.4
11,3,6.55,5,2.8
11,6,6.5,3,2.85
19,7,9.15,4,3.0
10,4,6.05,3,2.7
24,5,9.35,6,3.25
17,9,8.55,6,3.3
15,7,6.9,4,3.15
7,3,4.7,4,2.45
18,6,8.55,4,2.85
18,5,8.5,5,2.9
14,5,7.35,5,2.85
17,10,8.15,2,3.1
15,6,7.95,4,2.75
26,6,10.95,8,3.2
10,6,6.55,3,2.55
11,6,6.2,4,2.75
34,14,12.4,5,3.3
17,8,8.35,3,3.0
10,4,5.45,3,2.75
20,8,9.35,4,3.0
22,10,10.4,3,2.95
17,5,8.45,7,2.9
24,8,9.65,6,3.4
18,9,8.8,4,2.9
12,9,7.0,2,2.65
13,6,7.2,3,2.85
14,8,7.5,4,2.9
16,8,8.2,4,3.1
6,3,4.3,4,2.3
14,7,7.5,3,3.1
13,6,7.65,4,2.65
21,12,9.95,3,3.1
11,8,6.05,3,2.9
11,6,5.8,3,2.6
19,7,9.2,3,3.0
18,7,8.25,3,3.35
24,10,11.15,4,3.45
36,10,13.5,3,3.5
14,7,8.1,4,2.85
24,14,9.9,3,3.35
20,9,9.5,3,3.25
10,6,6.35,3,2.4
28,9,12.75,5,3.05
16,8,7.95,3,2.85
34,10,12.0,6,3.75
17,7,8.65,4,3.05
12,7,7.2,3,2.55
32,14,12.0,8,3.45
11,8,5.65,3,2.85
26,11,10.9,5,3.2
21,11,8.9,4,3.25
16,9,8.25,3,3.05
26,10,10.5,5,3.5
37,9,14.15,4,3.6
21,9,10.05,5,3.0
15,8,7.65,3,2.9
20,6,9.85,4,3.0
12,6,6.85,3,2.5
33,10,12.6,5,3.7
22,9,9.35,3,3.5
33,10,12.5,4,3.5
23,10,9.95,3,3.2
53,13,15.2,5,3.4
48,12,13.9,7,3.7
23,14,10.5,2,3.25
25,13,10.35,3,3.3
30,10,12.65,8,3.25
34,12,11.75,5,4.0
33,16,13.25,4,3.2
30,9,11.2,6,3.5
44,11,14.65,4,3.65
20,8,9.0,4,3.0
24,12,10.2,3,3.3
27,10,11.1,3,3.15
15,5,7.65,5,2.8
28,9,11.35,8,3.3
28,7,10.7,6,3.4
14,7,7.05,4,2.6
24,8,9.4,4,3.05
14,6,7.75,3,2.7
23,10,10.35,3,3.4
15,6,8.0,3,2.75
12,7,6.75,3,2.6
8,5,5.15,4,2.4
13,7,7.15,5,2.75
16,9,8.25,3,2.65
15,6,8.0,5,2.75
23,7,10.75,6,3.0
22,5,10.05,6,3.1
28,9,11.3,5,3.5
27,11,10.4,5,3.55
14,4,7.6,4,3.0
30,14,11.9,5,3.4
43,11,13.55,7,3.95
26,9,11.55,4,3.2
45,12,15.85,7,3.45
22,10,9.5,3,3.5
28,16,11.3,3,3.5
31,9,11.7,3,3.45
30,6,11.45,4,3.25
6,3,4.45,4,2.0
23,12,10.55,4,3.15
36,13,13.5,6,3.7
20,9,9.05,3,3.05
24,12,9.8,2,3.2
20,7,8.85,4,2.95
21,10,9.75,5,3.45
17,6,7.85,3,3.0
15,8,7.15,3,3.0
22,7,9.2,6,3.2
21,8,9.25,5,3.2
17,7,7.8,3,3.15
11,5,6.15,4,2.65
16,10,8.0,3,2.85
21,12,8.85,3,2.95
17,6,8.4,4,2.95
30,8,11.45,4,3.35
13,4,7.5,4,2.5
22,7,9.65,4,3.05
10,7,6.35,2,2.35
30,8,11.6,9,3.4
16,6,8.5,3,2.95
17,6,8.65,3,2.9
12,6,6.8,3,2.9
15,7,7.65,4,3.05
23,9,9.85,3,3.25
18,7,8.95,3,2.85
10,4,6.05,3,2.5
21,8,9.4,5,3.15
15,8,8.2,3,2.75
16,12,8.1,2,3.05
27,12,11.1,5,3.15
14,6,7.4,4,2.95
30,8,10.9,5,3.35
48,12,15.4,4,3.8
24,10,9.75,5,3.4
20,8,9.25,4,3.2
19,6,9.2,4,2.85
8,4,5.3,3,2.45
38,12,14.65,5,3.1
50,12,14.35,5,3.8
53,17,15.05,6,4.05
46,16,15.4,4,3.55
29,11,11.8,4,3.35
9,4,5.7,3,2.35
14,10,7.45,3,2.8
30,8,12.35,8,3.15
23,12,10.05,4,3.1
20,8,9.2,3,3.0
17,8,8.4,3,3.05
28,9,10.55,4,3.45
18,9,9.45,3,2.9
22,8,9.9,4,3.1
25,7,10.7,6,3.3
40,8,14.35,9,3.55
23,8,9.9,4,3.25
27,10,10.75,3,3.55
18,9,8.8,5,2.75
17,11,8.15,2,3.15
9,5,5.7,3,2.5
21,8,9.95,4,3.2
14,5,7.4,6,2.85
16,10,8.4,2,3.25
28,10,11.3,3,3.45
10,8,6.15,3,2.65
13,6,7.05,3,2.7
18,10,8.8,3,3.1
12,6,6.25,3,2.85
17,7,8.4,3,3.05
28,9,11.2,5,3.55
16,8,8.45,3,2.95
49,10,15.55,7,3.7
23,12,10.1,4,3.4
42,12,13.0,4,3.4
14,6,7.5,3,2.85
10,5,6.25,2,2.4
38,9,13.55,6,3.45
18,10,8.6,4,3.05
17,7,8.1,3,3.2
42,13,16.05,4,3.55
20,5,8.15,5,3.25
29,8,11.8,10,3.15
25,9,9.75,4,3.3
13,4,7.0,7,2.8
57,11,16.45,7,4.15
8,3,5.25,4,2.6
35,10,13.1,6,3.35
20,8,9.55,4,3.3
20,8,9.5,5,3.25
23,9,10.75,4,3.25
15,8,7.95,3,2.9
22,8,10.05,3,3.4
18,6,8.45,4,3.0
7,3,4.9,4,2.15
14,6,7.4,3,2.85
29,9,11.35,4,3.7
26,11,10.8,3,3.25
22,9,9.4,5,3.25
18,10,8.55,3,2.85
29,15,10.9,3,3.25
43,12,14.45,3,4.0
39,11,14.2,9,3.5
34,9,11.35,5,3.55
17,7,8.8,4,2.8
34,12,11.9,5,3.7
17,9,8.7,3,3.0
24,9,10.4,4,2.95
26,10,10.3,3,3.45
48,18,16.2,4,3.65
33,12,12.85,3,3.35
22,9,9.25,4,3.4
27,9,10.3,5,3.2
46,10,14.7,5,3.85
23,12,10.4,3,3.35
16,7,8.3,4,2.9
21,11,9.1,5,3.3
26,9,11.65,3,3.05
22,11,10.0,4,3.2
21,14,10.3,3,2.95
15,7,8.25,2,2.7
22,10,9.45,3,3.45
26,13,10.85,3,3.2
35,15,12.6,4,3.5
16,7,8.0,3,2.8
22,11,9.35,4,3.5
17,8,8.4,4,3.05
8,6,5.05,2,2.55
14,10,7.3,2,2.85
15,5,8.0,4,2.9
7,3,4.8,5,2.2
23,12,9.9,4,3.25
18,9,8.1,4,3.35
18,6,8.35,6,2.9
15,7,7.35,4,3.0
26,12,10.5,3,3.15
21,8,9.05,4,3.6
13,5,7.4,3,2.8
16,8,8.45,3,2.7
16,5,8.65,5,2.55
18,8,9.0,4,2.95
10,5,6.3,4,2.65
22,9,10.05,5,3.2
22,6,10.05,4,3.4
13,6,7.1,4,2.8
16,10,8.05,3,3.0
24,7,11.45,7,3.05
21,7,9.95,4,3.3
13,4,6.85,4,3.05
22,8,9.2,3,3.25
20,7,9.15,4,3.05
10,5,6.0,3,2.65
11,5,6.6,5,2.7
12,6,6.2,3,2.8
12,6,6.65,3,2.45
25,13,11.3,3,3.15
31,13,12.35,4,3.55
19,6,8.55,5,3.4
7,3,4.95,4,2.25
8,3,5.25,5,2.25
19,5,8.55,5,3.2
19,8,9.15,4,3.1
13,6,7.35,3,2.8
8,5,5.8,3,2.15
14,8,7.4,3,2.9
20,9,9.3,3,3.35
15,7,7.35,4,3.15
15,7,7.75,3,2.9
18,8,9.25,4,2.85
14,8,7.2,5,2.6
26,12,12.55,3,3.25
26,9,9.9,4,3.35
23,9,9.45,6,3.4
27,7,11.6,4,3.3
18,7,8.2,4,2.95
15,5,8.05,5,2.9
43,12,14.55,4,3.7
10,5,6.25,3,2.55
20,8,8.7,5,3.3
23,9,10.75,3,3.25
33,6,11.7,9,3.5
18,9,9.0,5,2.9
19,9,8.7,3,3.05
28,15,11.3,3,3.35
30,7,11.25,5,3.25
7,5,4.8,3,2.3
32,9,11.5,5,3.3
12,6,7.05,3,2.55
15,7,7.7,3,2.7
25,9,9.95,4,3.45
16,8,8.4,3,3.0
7,3,4.7,4,2.25
19,8,9.05,4,3.1
34,13,12.05,5,3.5
11,5,6.2,3,2.65
12,7,6.75,3,2.85
18,8,9.5,3,2.65
12,6,6.9,4,2.6
19,11,8.75,3,3.0
15,5,8.55,4,2.75
29,10,11.65,5,3.3
14,6,7.6,4,2.65
13,6,7.1,5,2.65
22,12,9.9,2,3.05
20,10,9.05,2,3.15
17,10,8.15,3,2.95
40,10,13.6,4,3.6
19,10,8.55,4,3.2
15,8,7.85,3,2.85
31,8,12.1,8,3.35
7,4,5.25,3,2.2
23,8,10.75,3,3.2
21,10,10.15,5,3.2
23,9,10.6,3,3.35
10,6,6.0,5,2.45
16,6,8.2,4,2.8
28,6,11.75,6,3.4
16,6,8.85,6,2.85
12,4,6.7,6,2.6
29,7,10.8,7,3.5
31,9,12.05,5,3.3
7,5,4.85,2,2.2
23,10,10.3,3,3.5
13,6,6.9,4,2.9
12,6,6.4,3,3.0
13,5,7.3,5,2.8
42,8,13.75,6,3.5
19,6,8.55,5,3.05
22,9,9.75,3,3.0
33,8,12.0,3,3.4
9,6,5.7,3,2.45
22,9,9.7,6,3.1
20,9,9.25,5,3.0
23,7,9.95,4,3.3
29,8,10.35,4,3.6
14,7,7.25,4,2.95
9,6,5.65,3,2.4
15,7,7.6,5,2.95
16,8,8.0,6,2.9
27,12,12.2,3,3.3
19,10,9.2,3,3.05
10,5,6.2,3,2.45
23,10,9.6,3,3.1
13,7,7.55,3,2.6
18,7,8.4,6,3.0
33,10,11.85,5,3.25
16,6,8.05,3,2.85
19,8,8.6,3,3.05
26,9,10.75,7,3.3
38,10,13.05,4,3.5
15,7,7.2,4,3.05
28,8,11.8,8,3.4
23,8,10.3,5,2.9
28,9,10.7,6,3.35
36,12,12.8,6,3.65
46,12,13.85,4,3.55
10,7,5.6,3,2.65
15,8,7.85,3,2.9
36,11,13.7,3,3.55
13,6,7.55,3,2.75
22,11,10.55,4,2.95
47,16,14.95,3,3.9
26,7,11.0,5,3.5
18,7,8.95,6,3.0
30,9,11.1,3,3.8
13,5,7.25,3,2.6
34,9,12.75,6,3.7
35,14,12.6,6,3.55
10,6,6.1,3,2.5
12,6,6.5,4,3.15
28,8,11.4,8,3.25
60,11,16.9,5,3.6
26,12,10.9,4,3.6
27,11,11.7,5,3.3
15,5,7.45,5,3.1
40,11,14.55,5,3.65
35,17,14.0,3,3.2
19,6,9.35,7,3.25
11,5,6.65,3,2.6
12,7,6.5,3,2.8
15,9,7.9,3,2.95
13,5,6.65,6,2.85
17,5,8.85,3,2.9
29,10,11.7,4,3.4
20,8,9.55,4,3.4
12,6,7.25,3,2.7
21,10,9.55,3,3.1
11,7,6.15,4,2.65
16,5,8.45,6,3.1
22,8,9.6,5,2.95
10,5,6.05,4,2.65
20,8,8.8,4,3.15
28,11,11.95,6,3.45
21,8,9.0,4,3.15
24,10,10.0,4,3.2
12,5,6.5,5,2.85
6,3,4.7,4,1.95
14,5,7.15,3,3.1
22,7,9.25,5,3.2
18,8,8.6,5,3.1
17,10,8.6,4,3.15
22,11,10.4,6,3.0
29,7,10.6,4,3.35
21,6,9.4,4,3.4
8,5,5.15,3,2.55
15,6,7.1,3,3.45
23,8,10.6,3,3.4
14,5,7.15,3,2.5
26,9,11.6,3,3.15
27,10,10.45,4,3.55
29,8,10.85,3,3.3
10,5,5.85,3,2.55
31,10,11.0,4,3.65
12,4,6.75,4,2.9
19,5,8.75,4,3.25
14,4,6.9,7,2.85
26,9,10.7,4,3.45
46,10,15.05,8,3.4
21,4,10.5,8,2.7
28,7,10.95,7,3.35
26,5,10.35,8,3.55
35,5,12.4,10,3.3
11,5,6.8,3,2.6
19,6,9.4,7,3.3
22,7,9.95,6,3.2
12,9,6.55,3,2.8
31,8,11.05,6,3.3
32,8,11.6,5,3.5
11,6,6.35,4,2.55
38,11,13.45,3,3.75
25,10,10.1,4,3.4
22,6,9.75,6,3.3
16,6,7.45,4,3.3
30,9,10.85,5,3.2
11,8,5.95,2,2.65
7,4,5.15,2,2.15
12,4,7.3,5,2.75
21,6,9.7,6,3.45
32,10,12.6,4,3.4
9,4,5.85,3,2.4
38,13,14.05,6,3.3
21,9,9.6,3,3.05
25,10,10.0,4,3.25
14,8,7.8,2,2.8
18,6,8.85,3,2.9
8,5,4.85,3,2.6
11,4,7.2,3,2.65
22,12,9.65,3,3.15
22,14,9.55,3,3.55
17,8,8.35,3,2.95
18,8,8.8,3,2.85
5,3,3.95,3,1.95
10,6,6.2,3,2.55
17,10,8.2,3,3.0
18,9,9.0,3,2.8
10,5,6.15,3,2.4
14,9,7.7,3,2.85
9,5,6.15,3,2.4
11,6,6.6,3,2.75
17,6,9.05,4,2.9
32,11,12.35,6,3.35
27,6,10.9,7,3.5
6,4,4.3,2,2.15
13,6,7.5,3,2.7
19,5,8.2,6,3.65
11,5,6.2,5,2.75
8,5,5.25,4,2.3
15,5,8.2,6,3.1
17,6,8.7,5,3.0
18,6,8.8,4,2.8
41,11,12.7,5,3.6
11,5,6.55,3,2.55
14,8,8.5,3,2.5
23,6,9.0,5,3.25
26,9,10.95,4,3.25
39,14,13.15,4,3.65
39,19,13.4,4,3.7
26,9,10.05,6,3.45
17,7,9.1,4,2.9
10,5,5.95,5,2.35
27,11,10.9,3,3.45
30,13,11.9,4,3.3
31,11,12.05,4,3.85
15,7,7.35,5,3.15
18,10,9.0,3,2.85
24,15,10.25,3,3.05
10,6,6.1,3,2.8
26,8,11.4,4,3.1
28,13,10.9,4,3.5
30,10,11.55,3,3.45
20,7,9.1,7,3.1
27,8,11.15,5,3.5
15,5,7.7,4,3.0
18,5,9.3,8,2.95
14,7,7.4,4,2.8
19,8,9.0,4,3.5
13,6,7.0,3,2.8
15,7,7.2,3,3.35
28,16,10.3,4,3.3
16,7,7.6,4,3.0
18,7,8.75,4,2.95
17,6,8.0,4,2.85
22,7,10.1,4,3.2
18,8,8.45,5,2.8
65,18,16.5,8,4.15
29,10,10.9,4,3.6
17,7,8.75,3,2.95
43,16,15.95,3,3.55
11,7,6.4,2,2.75
31,11,12.45,3,3.15
28,13,11.65,2,3.2
25,11,11.5,5,3.05
20,7,8.9,4,3.2
19,8,8.9,3,3.3
17,9,8.15,4,3.05
12,7,7.0,3,2.6
29,13,12.45,3,3.35
12,6,6.6,4,2.75
22,10,9.7,3,3.3
15,7,7.7,3,2.65
18,10,8.85,4,3.2
18,8,8.15,5,3.15
14,8,7.25,3,3.2
13,8,7.25,3,2.45
12,5,7.15,3,2.65
17,7,7.85,4,2.85
19,7,8.85,3,3.25
12,6,6.45,3,2.55
14,5,7.3,3,2.65
10,6,6.5,3,2.45
17,7,9.0,5,2.8
31,11,11.6,3,3.55
26,10,11.8,4,3.2
11,5,6.25,3,2.6
36,14,12.8,5,3.5
23,12,9.9,5,3.1
33,9,12.75,4,3.6
28,11,10.65,5,3.4
23,13,10.55,3,3.15
27,13,10.2,3,3.35
19,8,9.45,5,3.05
37,13,14.65,3,3.45
35,14,12.5,4,3.7
19,9,8.9,4,2.85
40,16,14.3,4,3.8
49,23,15.05,3,3.7
14,7,8.5,3,2.6
70,19,18.95,7,3.7
33,14,12.5,4,3.45
20,8,9.6,5,2.8
28,12,11.9,3,3.3
12,5,6.45,3,2.7
33,10,13.15,4,3.3
36,9,12.2,4,3.45
48,14,14.9,4,3.4
20,13,8.4,3,3.25
12,6,7.15,4,2.65
26,9,10.4,3,3.3
18,7,8.6,3,3.1
11,4,6.55,3,2.8
20,6,8.85,4,3.3
16,7,7.5,5,3.05
18,7,8.7,4,3.1
19,10,8.55,3,3.35
15,5,8.05,6,2.75
17,8,8.0,3,3.0
17,6,8.3,6,3.05
15,7,7.7,2,2.7
14,6,6.85,4,3.15
15,8,7.6,3,2.85
19,6,8.25,4,3.1
12,4,6.55,5,2.8
24,7,10.55,7,3.15
16,6,8.4,5,2.85
9,6,5.95,3,2.35
21,11,9.95,4,3.15
15,7,7.65,6,3.1
14,7,7.25,4,2.75
23,10,10.45,3,3.1
31,6,11.05,7,3.4
24,8,10.1,7,3.3
22,7,10.6,4,2.9
15,5,7.9,6,2.9
19,9,9.15,3,3.0
19,10,8.05,3,3.1
25,11,10.45,5,3.5
14,5,7.5,6,3.05
21,6,8.4,4,3.25
23,8,10.7,3,3.25
10,4,6.2,5,2.65
15,6,8.25,5,3.0
29,8,11.15,5,3.2
36,12,13.5,4,3.65
27,12,11.8,5,3.15
27,9,10.65,5,3.55
33,12,12.85,7,3.55
25,10,10.15,4,3.45
22,7,9.8,6,3.45
34,9,12.95,6,3.55
17,7,7.9,3,2.95
13,6,7.45,3,2.8
30,13,11.05,8,3.15
44,10,15.0,5,3.35
15,9,7.65,3,3.15
14,9,7.8,2,3.0
46,10,16.45,7,3.45
27,12,10.35,5,3.2
43,16,14.45,3,3.75
42,14,14.45,3,3.6
22,7,9.7,4,3.1
44,12,14.7,6,3.4
51,13,15.45,7,3.85
29,9,12.3,5,3.65
18,11,8.5,2,3.15
25,14,10.05,3,3.35
47,12,15.15,4,3.65
32,13,11.65,4,3.6
14,8,7.6,4,2.85
35,13,12.5,4,3.6
24,8,10.05,5,3.25
18,10,8.75,3,2.9
19,8,8.7,3,3.15
12,6,6.65,4,2.7
36,8,12.6,6,3.6
16,7,7.85,4,3.05
32,7,12.35,6,3.25
29,10,11.8,4,3.75
37,16,13.4,4,3.55
13,9,7.1,4,3.05
37,12,12.8,6,3.65
11,7,5.9,3,2.95
19,8,9.3,3,2.95
11,6,6.15,3,2.4
13,5,7.65,5,2.8
14,6,7.4,3,3.05
10,6,5.75,3,2.65
18,8,9.0,3,2.9
25,7,10.35,5,3.35
17,4,8.3,7,3.05
8,5,5.25,3,2.45
23,11,10.1,5,2.9
10,6,6.05,3,2.65
26,8,10.65,4,3.35
21,5,9.25,6,3.45
15,7,7.25,3,2.8
17,9,8.6,4,2.95
33,8,11.85,6,3.25
14,7,7.3,4,3.3
20,8,9.45,5,2.9
36,12,12.55,8,3.3
10,5,6.05,4,2.65
31,11,11.9,4,3.3
24,7,10.6,4,3.3
12,5,7.25,3,2.6
21,6,9.15,7,3.6
21,7,9.6,4,2.9
23,6,9.25,8,3.25
21,12,9.1,3,2.95
19,8,9.75,4,2.95
36,11,13.35,7,3.5
32,6,12.35,9,3.45
27,7,11.8,6,3.35
25,9,10.1,3,3.25
19,7,8.6,6,3.2
36,10,13.4,7,3.5
10,6,5.9,3,2.55
32,7,12.15,7,3.35
13,6,7.25,3,2.65
19,7,8.7,6,3.25
14,10,7.15,3,2.8
16,7,7.8,5,2.95
23,11,9.95,4,3.6
11,7,6.5,3,2.65
21,6,9.35,4,3.05
12,5,7.1,4,2.5
22,9,9.85,3,3.05
26,9,10.9,4,3.55
23,12,9.3,7,3.15
20,9,9.55,4,3.05
29,10,11.75,4,3.35
17,7,8.15,4,2.85
21,6,9.25,4,3.05
21,7,9.75,4,3.1
5,3,3.85,3,2.05
33,12,12.0,5,3.6
22,10,9.55,4,3.3
12,6,6.8,5,2.6
20,6,8.4,4,3.4
12,7,6.35,3,2.85
19,9,8.75,4,3.05
19,6,9.35,5,3.2
28,8,10.95,7,3.45
15,6,8.05,6,2.8
27,11,11.1,3,3.6
10,6,6.35,3,2.8
5,4,4.25,2,1.7
23,9,9.9,5,3.1
29,9,11.55,5,3.35
12,6,6.8,3,2.7
23,11,9.1,4,3.15
22,13,9.45,3,3.2
13,8,7.35,4,2.7
29,10,12.2,4,3.3
15,8,8.0,4,2.95
6,6,4.45,1,2.35
20,9,8.05,5,3.45
32,13,11.8,7,3.75
7,3,4.75,4,2.4
10,4,5.85,3,2.55
13,7,7.35,3,2.55
26,8,11.3,6,3.4
7,3,4.75,4,2.45
8,4,5.5,4,2.55
22,6,9.05,6,3.1
10,7,5.6,2,2.6
16,5,7.7,4,3.15
22,8,9.95,5,3.15
29,5,11.55,9,3.25
13,6,7.6,3,2.6
18,6,8.5,4,3.1
40,15,13.75,4,3.65
21,10,10.2,6,3.0
25,10,10.3,4,3.15
18,7,8.9,4,3.15
15,7,7.7,3,2.95
16,5,7.6,4,3.25
10,4,5.6,4,2.7
15,7,7.65,3,2.85
19,8,9.2,3,3.1
22,8,9.25,3,3.25
14,9,7.7,3,3.05
13,7,7.1,3,2.8
20,8,9.2,3,3.05
7,4,5.05,3,2.1
19,8,8.8,3,3.3
22,8,9.25,5,3.3
12,5,7.2,3,2.65
14,8,7.65,5,3.0
22,10,9.65,6,3.15
22,9,9.7,3,3.05
20,8,9.05,4,3.15
27,9,11.55,4,3.5
18,8,9.2,3,3.05
20,10,9.2,6,2.95
16,7,7.75,4,2.95
7,5,4.8,3,2.3
18,6,8.25,3,3.15
8,4,5.05,4,2.6
21,7,9.75,4,3.4
15,8,8.1,5,2.65
9,5,5.5,4,2.85
15,9,8.05,3,2.75
16,8,7.85,4,2.9
11,6,6.35,3,2.7
12,7,7.3,3,2.8
22,7,9.15,3,3.25
17,5,8.7,4,3.15
13,6,7.15,3,2.65
32,9,12.25,3,3.55
15,6,7.55,5,2.9
30,12,11.65,3,3.4
30,9,12.0,7,3.5
28,12,12.3,4,3.3
15,7,8.55,4,2.8
16,8,7.7,5,3.15
42,11,13.45,4,3.85
10,4,6.3,4,2.4
28,12,11.7,3,3.2
17,10,8.5,3,3.05
20,8,8.6,4,3.4
16,6,7.6,3,2.8
27,8,11.3,5,3.25
24,13,9.95,2,3.45
26,10,11.05,4,3.25
26,8,9.95,4,3.4
14,5,7.6,5,2.7
48,7,15.0,6,3.8
22,9,10.1,4,3.4
32,10,12.3,5,3.5
29,8,11.3,4,3.5
31,10,10.95,3,3.7
14,9,7.9,4,2.8
19,8,9.8,4,2.95
38,13,13.85,4,3.5
45,21,14.9,3,3.8
11,6,6.3,3,2.5
31,10,12.15,5,3.4
21,10,9.7,3,3.05
41,8,13.4,7,3.85
15,7,7.8,4,2.75
14,8,8.05,3,3.05
25,10,10.2,3,3.3
18,8,7.85,3,3.15
21,8,10.25,5,3.1
32,10,12.0,4,3.15
21,12,9.9,3,3.0
15,6,8.4,4,2.8
26,13,10.55,3,3.4
18,6,8.8,4,2.9
24,11,9.75,3,3.55
43,12,14.0,5,3.55
22,10,9.65,3,3.35
31,15,11.25,5,3.5
32,12,13.05,4,3.4
22,9,10.3,4,2.8
11,6,6.0,3,2.85
15,6,7.7,4,2.75
19,8,8.5,4,3.2
36,10,12.3,5,3.85
12,5,6.85,6,2.6
15,7,7.75,4,2.8
18,8,8.7,6,2.95
31,13,11.85,4,3.65
27,9,10.7,5,3.4
21,11,9.75,3,3.25
14,9,7.65,3,2.65
28,9,10.8,3,3.6
21,6,9.15,5,3.4
12,6,6.65,3,2.7
12,5,6.6,4,2.65
6,3,4.5,3,2.1
15,9,7.8,3,2.75
21,8,9.8,4,3.3
17,7,8.65,5,2.95
25,8,10.3,3,3.4
26,10,11.65,3,3.65
45,10,13.55,5,3.45
34,11,11.15,4,3.7
24,12,9.75,3,3.3
31,8,11.85,5,3.5
8,4,5.2,3,2.45
14,5,7.15,6,2.75
20,6,9.05,5,3.2
15,6,7.8,5,2.85
14,6,7.25,4,2.85
6,5,4.15,2,2.1
19,7,8.95,3,2.95
14,5,7.25,5,2.95
16,6,8.2,6,2.7
23,10,9.8,3,3.25
22,5,10.05,6,3.2
11,4,6.75,6,2.4
20,7,9.75,4,3.0
14,6,7.4,3,3.05
20,6,9.25,5,3.15
25,8,10.15,3,3.55
7,4,5.05,3,2.2
28,8,11.25,5,3.5
28,7,12.0,5,3.05
14,6,7.15,4,3.0
38,11,13.25,5,3.8
28,9,10.65,4,3.4
28,12,11.1,5,3.5
15,8,8.35,4,2.65
26,12,11.1,3,3.45
37,11,14.25,3,3.6
35,10,13.55,4,3.25
7,4,4.85,3,2.1
17,8,9.0,5,3.25
17,8,8.55,6,2.85
29,12,12.2,4,3.0
29,9,11.25,4,3.55
23,10,9.3,4,3.35
40,12,13.6,5,4.0
20,7,10.0,5,3.15
14,6,7.55,3,2.95
8,6,5.15,3,2.6
15,4,7.8,6,3.0
25,10,10.5,4,3.35
15,6,7.55,4,3.05
11,4,6.7,5,2.5
17,6,8.6,4,2.95
31,12,12.2,4,3.3
10,4,6.05,5,2.7
23,10,9.8,5,3.45
16,8,7.6,3,3.05
9,5,6.0,3,2.3
36,10,13.15,6,3.5
