length,real_depth,random_depth,real_max_arity,random_max_arity
6,3,4.2,3,2.15
17,5,8.35,6,3.2
28,12,10.95,4,3.5
13,6,7.25,4,2.55
14,9,7.0,3,3.2
26,8,10.9,5,3.2
16,6,8.25,4,2.8
54,11,16.9,5,3.85
13,6,6.85,5,2.8
23,10,10.2,3,3.15
33,13,12.65,6,3.3
21,6,9.7,7,3.4
16,9,7.85,5,3.15
26,6,10.95,5,3.5
29,8,12.25,6,3.1
26,11,10.1,4,3.45
11,5,6.8,5,2.7
10,4,5.7,4,2.6
25,6,9.7,5,3.55
27,9,11.0,4,3.25
19,7,8.4,4,3.0
21,9,9.65,5,3.15
23,8,10.0,4,3.2
21,7,10.05,5,3.15
13,4,6.95,4,2.8
8,4,5.7,3,2.25
20,7,9.0,4,3.0
39,12,13.2,7,3.35
15,5,7.7,5,2.9
20,9,8.35,4,3.35
24,12,11.05,5,3.35
44,15,13.8,4,3.65
45,14,14.15,5,3.75
39,10,13.55,5,3.35
8,5,5.1,3,2.55
22,7,9.7,5,3.2
30,9,11.1,5,3.55
37,11,11.95,6,3.4
31,10,11.95,4,3.6
80,17,19.9,7,4.1
22,7,9.5,6,3.25
33,8,13.05,5,3.5
19,6,9.4,4,3.0
10,6,6.4,4,2.4
17,7,8.75,4,2.6
4,3,3.15,2,1.85
9,4,5.65,3,2.4
21,6,9.85,4,3.05
13,7,6.65,3,2.9
43,11,13.55,5,3.6
25,5,9.95,6,3.3
54,11,16.3,5,3.5
42,7,14.15,6,3.7
9,4,5.25,4,2.75
31,7,11.85,5,3.55
10,6,6.35,3,2.6
31,8,11.45,5,3.6
48,11,15.7,4,3.75
18,4,8.45,6,3.15
39,10,12.0,5,3.45
13,6,6.8,7,3.0
28,7,11.0,5,3.2
17,5,8.1,4,2.8
35,11,12.95,5,3.35
13,6,6.9,4,2.9
53,16,16.05,4,4.0
43,13,14.45,5,3.8
27,8,11.0,6,3.3
6,4,4.2,3,2.3
20,6,9.35,4,3.25
13,8,7.3,2,2.65
21,8,9.5,4,3.05
18,6,8.45,5,3.0
17,4,8.65,4,2.8
19,6,8.75,4,3.25
18,6,8.75,5,3.05
14,5,7.25,4,2.6
47,12,14.4,5,3.75
29,8,11.55,6,3.35
6,3,4.3,3,2.25
14,7,7.65,3,2.8
24,8,10.4,4,3.15
12,5,7.15,6,2.5
11,7,5.95,3,2.8
27,7,11.55,3,3.35
14,6,7.8,4,2.95
43,12,15.15,5,3.7
27,7,11.25,5,3.4
38,12,13.3,4,3.5
36,10,12.2,4,3.45
17,7,8.45,3,2.6
27,6,11.15,6,3.1
42,11,15.8,5,3.55
41,7,13.65,5,3.75
33,11,11.95,7,3.8
11,4,6.35,4,2.7
24,9,10.3,5,3.5
39,11,13.25,5,3.6
54,10,16.6,5,3.95
35,11,12.55,8,3.45
67,9,18.3,8,3.7
10,6,5.95,3,2.5
19,5,9.0,6,3.25
34,8,12.85,7,3.55
24,13,10.15,3,3.3
34,8,12.8,5,3.4
34,12,12.85,4,3.45
9,3,5.55,4,2.6
19,7,9.05,3,3.25
12,6,6.2,4,2.9
22,7,9.4,4,3.05
29,8,11.85,7,3.7
13,5,6.95,4,2.9
52,11,15.5,5,3.9
16,8,7.8,4,3.05
11,7,6.45,3,2.5
35,13,13.45,4,3.25
32,8,13.3,5,3.45
21,7,9.1,4,3.2
46,11,15.15,5,3.75
22,7,9.55,3,3.3
27,8,12.05,3,3.1
29,13,12.4,5,3.45
23,6,10.55,6,2.95
15,8,7.65,4,2.95
32,8,12.75,5,3.35
16,7,8.25,6,3.0
15,7,7.8,4,3.25
45,15,14.4,3,4.0
19,6,8.5,4,3.2
23,6,10.15,5,3.15
10,5,5.95,3,2.2
27,7,12.35,4,3.35
14,4,7.35,6,2.95
43,11,12.5,5,3.85
63,17,17.85,5,3.8
26,8,9.7,3,3.55
18,9,8.45,4,3.4
28,7,11.65,5,3.4
40,16,13.75,5,3.65
17,12,7.9,3,3.05
23,9,9.3,5,3.45
8,4,4.9,4,2.75
28,8,10.75,4,3.55
12,4,6.7,5,2.5
21,7,9.35,3,3.1
47,10,15.7,4,3.7
21,9,9.55,5,3.0
18,8,8.25,4,3.25
15,6,7.7,4,3.05
44,9,14.75,5,3.75
38,16,13.95,6,3.4
20,9,8.9,4,3.1
25,5,11.05,6,3.05
24,7,9.95,5,3.3
27,12,10.7,4,3.6
8,4,5.05,3,2.5
34,11,12.3,5,3.5
19,7,9.95,4,2.8
22,7,9.5,4,3.25
17,7,8.35,5,3.1
32,11,12.75,6,3.15
32,5,11.4,5,3.55
19,9,8.75,4,3.1
26,6,10.0,6,3.8
27,9,10.5,5,3.3
17,8,8.25,4,2.9
204,26,35.9,5,4.8
11,5,6.55,4,2.5
13,5,6.65,4,2.85
32,5,11.9,6,3.75
92,15,22.9,4,4.25
11,5,5.5,3,2.9
11,6,6.4,4,2.7
30,6,12.3,7,3.25
40,8,14.2,6,3.7
17,8,8.3,4,3.2
33,6,12.35,6,3.3
35,7,13.05,5,3.25
11,4,5.9,4,2.85
46,8,14.65,7,3.7
12,5,6.9,4,2.5
12,5,6.7,3,2.8
34,9,12.7,5,3.65
50,9,14.15,6,4.0
31,9,11.5,4,3.4
41,12,14.15,4,3.55
34,11,12.7,3,3.4
11,5,6.4,3,2.65
8,4,5.35,3,2.2
44,9,15.05,6,3.4
43,10,15.3,5,3.55
46,8,15.75,7,3.85
25,8,10.3,7,3.2
20,6,8.9,6,3.3
21,6,9.35,4,3.1
23,6,10.15,5,3.2
29,8,11.25,5,3.35
12,6,7.35,3,2.9
15,6,7.9,4,2.55
13,7,7.25,3,2.6
25,8,9.7,6,3.05
33,8,10.85,7,3.45
55,12,17.25,5,3.8
32,9,12.25,4,3.4
13,6,6.8,5,3.0
33,8,12.0,5,3.3
14,4,7.4,7,2.7
17,9,8.65,3,3.05
5,3,3.6,3,2.1
10,4,6.15,4,2.4
11,5,6.1,3,2.95
30,10,10.35,4,3.5
13,7,6.55,4,3.1
17,5,7.25,4,2.95
30,10,11.4,5,3.6
26,8,10.85,5,3.15
32,5,12.3,6,3.6
16,8,8.0,4,3.3
9,6,5.1,4,2.6
15,5,7.5,6,2.85
40,9,13.75,5,3.75
17,11,8.55,3,3.25
31,11,11.95,3,3.65
19,6,9.3,4,3.2
24,7,10.8,5,3.0
41,14,13.7,5,3.9
17,6,8.25,5,2.95
19,7,9.5,5,2.8
60,12,17.65,6,3.95
13,5,7.0,5,2.65
40,8,12.85,5,3.8
19,6,8.65,5,3.0
35,12,12.5,5,3.4
46,14,15.35,7,3.55
43,13,14.25,6,3.6
28,7,11.2,6,3.2
44,10,14.9,4,3.75
14,7,7.2,3,2.9
18,7,8.0,3,3.35
8,4,5.25,4,2.3
29,9,11.45,5,3.15
13,6,6.95,4,2.7
44,10,14.0,5,3.85
15,8,7.95,3,3.2
26,9,10.7,4,3.05
14,6,7.5,3,2.7
27,11,10.3,5,3.25
18,9,8.5,3,2.95
8,5,5.8,3,2.1
22,7,9.15,6,3.2
18,8,9.3,3,3.05
12,4,6.9,6,2.65
22,8,9.35,3,3.15
19,10,8.15,3,3.3
18,7,8.55,5,3.05
10,4,6.0,5,2.55
30,13,12.05,4,3.4
30,13,11.7,4,3.45
16,5,8.15,5,3.0
14,6,7.2,4,2.6
16,5,8.35,5,3.15
42,8,13.35,5,3.7
29,8,11.7,4,3.55
24,10,9.35,3,3.5
21,9,9.4,4,3.1
41,12,14.45,5,3.6
33,11,12.0,5,3.5
26,8,10.55,5,3.55
40,14,13.95,4,3.3
8,3,5.35,5,2.5
15,5,7.65,3,3.1
28,11,11.15,3,3.7
20,6,9.45,4,3.2
19,10,8.75,5,3.1
24,10,9.7,4,3.35
15,4,8.25,6,2.8
11,5,6.25,4,2.7
11,6,6.25,5,2.7
43,11,13.8,4,3.7
15,8,7.25,3,3.05
10,5,5.7,3,2.9
20,6,9.8,4,3.05
21,11,9.25,3,3.35
21,8,9.9,5,3.15
11,6,6.85,3,2.55
36,7,13.15,6,3.35
13,6,7.05,3,2.6
11,6,6.65,4,2.8
23,6,9.0,5,3.6
8,4,5.0,4,2.4
9,3,5.9,5,2.55
24,7,9.55,5,3.55
28,6,11.6,6,3.4
48,13,14.8,4,3.75
28,8,11.8,5,3.4
31,6,12.8,5,3.35
43,9,14.55,4,3.65
23,9,10.25,4,3.15
14,7,7.3,4,2.9
37,10,13.35,3,3.8
36,7,12.95,7,3.2
16,9,8.05,3,2.95
33,6,13.05,6,3.4
35,8,13.8,4,3.45
10,5,6.0,4,2.35
21,6,8.8,5,3.15
23,7,9.95,5,3.45
62,15,17.8,5,3.85
21,7,9.75,5,3.7
34,13,11.65,7,3.7
9,4,5.9,3,2.3
12,4,7.05,4,2.8
10,4,5.75,3,2.8
24,9,11.35,3,2.95
11,6,6.85,3,2.35
27,8,10.35,4,3.3
22,8,10.0,4,3.2
28,7,10.5,5,3.45
17,8,9.05,3,2.7
22,8,9.65,4,3.3
39,14,13.55,4,4.15
10,5,5.6,4,2.55
26,6,10.65,6,3.75
29,9,11.5,3,3.1
17,7,8.35,3,3.05
26,9,10.9,5,3.3
14,4,7.85,5,2.9
24,6,10.1,5,3.3
8,5,5.7,3,2.15
49,12,14.7,6,3.8
28,7,10.7,4,3.45
32,11,11.85,4,3.15
9,5,5.55,3,2.35
23,7,8.6,6,3.4
10,5,6.05,3,2.65
18,7,8.25,5,2.95
13,7,6.45,3,2.95
10,6,6.15,4,2.4
35,7,12.6,9,3.65
15,7,7.8,3,3.0
14,7,7.3,3,2.9
35,10,12.4,5,3.45
21,8,9.85,6,2.85
20,13,8.65,3,3.1
9,5,5.5,3,2.6
38,9,12.2,6,3.7
30,9,10.6,5,3.4
25,7,11.05,5,3.15
46,7,15.5,5,3.55
31,8,11.85,5,3.5
26,9,10.05,6,3.4
26,10,10.8,5,3.3
23,8,10.95,4,3.1
31,9,11.85,4,3.2
30,8,11.35,6,3.45
20,5,9.85,5,3.0
13,6,7.1,3,3.05
38,13,14.05,3,3.35
33,8,12.15,6,3.5
6,3,4.6,4,1.85
23,7,10.4,7,3.25
28,10,12.85,3,3.25
66,14,17.5,5,3.6
13,5,7.1,3,2.9
24,12,11.25,3,3.1
24,11,10.4,4,3.4
23,11,10.05,4,3.2
6,3,4.45,3,2.15
24,7,10.45,7,3.35
23,7,10.55,6,3.2
7,3,5.05,4,2.1
23,8,9.95,4,3.0
43,10,15.2,5,3.65
7,3,4.55,4,2.5
46,11,14.35,4,3.6
11,8,6.35,3,2.55
17,9,7.9,4,2.8
16,6,8.45,5,3.05
10,5,6.1,3,2.55
30,11,11.4,4,3.6
34,7,12.4,6,3.55
9,5,5.5,3,2.55
28,13,10.55,4,3.65
30,10,11.3,4,3.6
43,10,14.1,6,3.7
17,7,8.55,5,2.8
34,10,12.4,7,3.3
5,3,3.7,3,2.05
21,6,8.9,6,3.5
34,10,11.95,5,3.7
15,6,7.45,3,3.0
30,12,11.6,4,3.55
23,10,11.05,5,2.9
24,9,9.85,6,3.4
26,9,10.9,5,3.55
11,5,6.95,3,2.4
28,8,10.5,3,3.5
30,12,11.6,3,3.6
29,12,9.9,4,3.55
18,5,8.5,6,2.95
37,7,12.7,7,3.5
12,7,6.5,3,2.75
7,3,4.75,4,2.45
32,7,12.25,6,3.15
8,5,5.3,3,2.35
11,3,6.5,6,2.65
10,3,5.85,4,2.5
17,7,9.1,3,3.05
10,6,5.9,3,2.85
14,5,7.65,4,2.9
18,7,7.65,7,3.1
8,5,5.35,3,2.55
42,9,13.8,6,3.65
32,11,12.3,3,3.5
16,5,8.35,4,2.9
16,5,8.35,4,2.7
35,11,13.3,4,3.6
24,10,11.0,4,3.3
9,3,5.9,3,2.35
17,7,8.15,5,3.0
22,5,8.9,6,3.1
14,5,7.65,4,3.05
35,11,13.7,4,3.5
23,7,9.3,4,3.4
16,7,7.75,3,3.15
27,9,10.75,8,3.3
18,6,8.55,4,3.4
34,8,12.15,5,3.6
53,20,17.35,3,3.85
30,8,11.8,5,3.5
33,8,13.2,4,3.5
40,13,13.7,5,3.7
22,10,10.4,4,3.0
28,9,11.35,3,3.3
20,6,9.2,4,3.25
15,7,7.95,3,2.65
27,7,11.1,5,3.4
10,4,5.85,4,2.55
30,8,10.8,4,3.5
25,11,11.4,4,3.15
17,9,8.45,3,2.75
28,8,11.65,4,3.15
20,5,9.1,5,3.4
12,4,6.5,4,2.7
18,5,8.25,6,3.2
11,4,6.4,5,2.85
28,10,11.45,4,3.35
47,13,15.4,5,4.15
28,13,11.9,4,3.3
18,6,8.25,5,3.2
31,8,12.1,5,3.3
14,6,7.45,4,2.8
34,8,12.7,5,3.4
12,6,6.9,4,3.05
19,8,8.9,4,3.05
14,5,7.0,4,3.05
14,5,7.8,5,2.75
27,9,11.4,4,3.45
10,4,5.7,4,2.4
18,5,9.3,4,2.95
11,4,6.5,6,2.55
11,4,6.8,4,2.65
20,9,9.1,4,3.25
15,4,8.3,6,2.95
34,8,13.6,5,3.2
29,9,11.95,4,3.65
12,6,6.95,4,2.65
34,9,11.9,4,3.55
26,8,10.55,5,3.2
7,3,4.95,5,2.15
12,9,7.0,2,2.5
19,8,8.9,3,3.1
18,7,8.3,4,2.75
29,9,10.75,4,3.65
12,6,7.0,5,2.95
10,3,6.15,4,2.85
55,15,17.35,4,3.6
13,5,7.35,4,2.8
45,11,13.4,5,3.35
25,10,10.8,5,3.4
54,11,16.7,7,3.6
46,14,15.6,5,3.8
24,7,9.4,5,3.2
14,6,7.45,5,2.6
14,7,8.05,3,2.75
30,8,12.3,6,3.2
13,6,7.65,4,2.75
24,7,10.45,4,3.25
11,4,6.5,3,2.5
28,7,11.35,6,3.25
21,8,9.75,4,3.2
21,7,10.25,4,3.15
27,13,10.05,4,3.6
22,6,9.5,4,3.15
8,5,5.25,3,2.4
36,12,13.25,4,3.35
65,17,17.55,5,4.25
71,11,18.5,4,3.9
22,6,10.15,6,3.25
13,7,6.95,3,2.8
15,6,7.8,4,3.0
17,7,7.95,5,3.3
9,4,6.15,3,2.2
6,3,4.2,3,2.1
19,5,8.9,6,3.15
19,9,9.35,4,2.7
28,9,10.15,4,3.5
28,8,10.95,5,3.15
62,12,17.7,6,4.15
27,7,11.05,5,3.1
38,10,12.2,4,3.75
18,7,8.8,3,2.85
33,14,10.85,4,3.35
28,9,11.0,5,3.6
36,9,13.0,4,3.35
28,11,11.25,7,3.35
36,9,12.9,8,3.35
7,4,4.95,3,2.2
32,8,11.15,5,3.5
21,6,9.15,6,3.05
45,8,14.4,6,3.6
31,10,12.25,4,3.6
34,9,12.15,3,3.4
15,8,8.05,4,2.75
32,9,12.6,4,3.4
19,4,9.0,10,3.0
14,6,7.35,4,2.85
13,4,7.25,4,2.75
13,4,6.8,4,2.7
32,7,12.25,6,3.45
15,5,7.7,6,2.8
47,7,14.8,6,3.5
26,8,11.6,4,3.25
19,7,7.6,4,3.15
36,10,12.85,5,3.8
12,6,6.65,3,2.65
18,5,8.35,3,3.15
36,12,12.5,5,3.65
16,9,8.25,3,3.1
17,7,8.15,5,3.1
21,6,10.0,5,2.6
26,6,10.35,6,3.3
29,9,12.1,4,3.5
28,8,12.0,5,3.4
26,8,10.55,3,3.5
17,6,8.45,4,2.9
28,7,11.0,5,3.4
11,3,6.3,5,2.7
14,7,7.6,3,3.0
19,6,8.9,4,3.05
21,6,9.6,5,3.2
35,11,12.5,4,3.5
22,7,10.45,4,3.15
21,10,9.15,4,3.45
16,5,8.1,4,3.05
12,5,6.9,4,2.6
16,5,8.0,4,3.1
17,10,7.95,3,3.05
14,6,7.9,3,2.65
19,7,8.45,4,3.05
15,5,7.5,6,2.8
15,7,7.9,3,2.7
29,9,12.2,5,3.45
52,12,14.35,4,3.85
17,6,8.6,4,3.05
32,11,11.6,4,3.6
14,8,8.0,3,2.6
35,12,12.95,4,3.3
9,3,5.2,5,2.7
22,10,10.7,5,3.3
22,6,10.05,6,2.95
58,13,18.3,4,3.6
11,4,6.1,5,2.6
34,10,12.25,4,3.55
16,5,8.2,4,3.0
11,4,5.75,4,2.9
36,8,12.5,5,3.7
19,8,8.4,4,3.0
69,9,18.3,6,4.1
47,16,15.65,6,3.35
25,9,10.55,5,3.15
36,9,12.45,5,3.55
7,3,4.6,3,2.35
24,8,11.0,8,3.2
48,12,16.65,6,3.55
29,9,12.25,3,3.4
67,18,19.05,5,4.1
28,8,11.8,5,3.4
6,4,4.15,3,2.35
18,6,7.9,5,3.15
15,6,7.75,4,2.9
10,5,5.5,3,2.7
22,8,9.25,5,3.35
16,5,8.0,5,2.95
40,13,13.15,4,3.45
27,11,11.2,5,3.4
28,8,11.35,4,3.45
30,10,11.65,7,3.65
17,4,8.4,7,2.75
28,6,11.7,4,3.15
26,8,10.65,4,3.2
17,6,8.45,5,2.9
14,4,6.75,6,2.75
10,5,5.95,3,2.7
18,6,8.7,6,3.3
15,5,7.5,4,3.1
22,6,10.0,4,2.8
27,6,12.0,5,3.2
22,6,9.7,6,3.3
22,6,9.7,4,3.25
11,8,5.9,3,2.9
52,12,14.85,5,3.8
22,8,10.95,6,3.2
6,3,4.4,3,2.25
23,7,9.3,6,3.15
30,7,11.45,4,3.45
24,10,10.3,3,3.6
24,8,10.05,4,3.25
19,7,7.8,4,3.3
13,4,7.15,5,2.85
11,5,6.4,4,2.85
35,11,13.25,4,3.5
8,3,5.1,4,2.55
18,6,8.95,3,2.9
6,3,4.2,3,2.35
19,7,9.55,3,2.95
14,5,7.55,3,2.75
21,8,10.05,6,3.2
21,7,9.2,5,3.35
10,5,5.95,3,2.65
7,3,4.8,4,2.25
29,9,11.5,5,3.25
19,7,8.8,6,2.75
13,8,7.2,3,2.7
9,4,5.95,4,2.3
40,8,14.1,5,3.7
29,9,11.55,6,3.5
29,10,11.55,4,3.3
12,4,6.55,7,2.9
64,21,17.4,5,4.1
5,3,4.0,3,1.75
23,9,9.65,5,3.3
48,9,14.65,4,3.5
31,12,11.55,3,3.45
32,5,11.5,4,3.25
23,7,9.45,4,3.25
32,10,12.55,4,3.4
8,4,5.0,3,2.45
40,7,15.45,4,3.35
57,11,16.75,5,4.25
20,8,9.3,5,3.05
25,8,9.95,5,3.5
15,9,7.3,3,3.2
44,8,13.35,5,3.6
17,6,8.0,4,3.2
28,13,11.3,4,3.5
36,10,12.75,5,3.55
31,8,11.5,5,3.55
19,6,9.45,5,3.05
40,12,12.95,6,3.5
37,8,13.1,6,3.6
14,6,7.55,4,2.9
26,8,10.85,5,3.3
26,6,10.7,7,3.3
35,9,13.95,4,3.1
36,10,13.35,5,3.75
9,5,5.9,3,2.25
25,7,10.35,5,3.4
18,5,8.45,5,3.15
16,8,8.05,4,2.8
32,9,11.8,4,3.55
19,6,8.5,6,3.25
32,8,11.8,7,3.45
12,5,6.5,4,2.7
22,6,9.5,4,3.05
14,6,7.75,6,2.8
8,3,5.75,4,2.15
18,8,9.0,3,3.35
10,5,6.1,4,2.45
26,9,11.15,5,3.15
16,5,8.05,5,3.1
20,5,9.6,4,3.2
26,8,11.5,6,3.15
26,9,11.4,4,3.35
33,14,13.5,3,3.25
29,10,11.6,5,3.4
25,9,10.05,4,3.05
20,9,9.05,3,3.0
23,7,10.75,5,2.95
13,5,6.95,4,2.6
11,5,6.6,3,2.45
30,10,12.2,4,3.45
26,7,10.25,6,3.45
26,11,10.7,3,3.1
16,5,8.1,6,3.05
24,6,11.0,5,3.3
58,11,16.45,6,3.75
22,6,9.55,7,3.15
13,4,7.4,4,2.9
12,6,6.95,4,2.5
9,5,5.8,4,2.4
15,7,7.65,6,3.05
14,5,7.15,4,2.8
5,3,3.8,3,2.05
13,6,6.95,4,2.85
24,7,9.55,5,3.15
21,5,9.25,5,2.85
11,7,6.45,3,2.55
73,11,19.2,7,4.15
21,8,9.95,4,3.4
9,5,5.45,3,2.4
27,9,10.65,4,3.1
6,3,4.5,3,1.95
10,4,6.0,4,2.65
23,12,10.05,5,3.2
28,8,11.25,4,3.25
13,5,7.0,5,2.65
21,6,9.35,4,2.95
25,5,9.8,7,3.2
8,4,5.1,4,2.35
26,7,10.5,5,3.4
37,10,12.9,4,3.6
11,5,6.0,3,2.6
10,6,5.95,3,2.7
26,10,9.95,4,3.25
8,4,5.5,3,2.2
30,10,11.55,6,3.45
38,12,12.55,5,3.75
27,9,10.05,5,3.4
31,7,11.35,5,3.5
27,8,11.05,5,3.4
27,8,10.6,4,3.45
15,8,7.75,4,2.95
18,7,8.3,4,3.15
25,9,10.55,4,3.4
40,9,14.2,6,3.5
24,12,10.45,3,3.3
7,3,4.65,3,2.2
15,6,7.9,4,3.1
26,6,10.6,5,3.1
14,7,7.2,3,3.0
22,8,9.6,5,3.4
52,7,16.55,7,4.15
40,12,13.35,4,3.7
20,6,9.65,4,3.05
17,9,8.25,4,3.15
9,3,5.4,4,2.6
23,11,9.95,3,3.3
7,5,4.8,3,2.35
47,10,15.45,3,4.05
17,7,8.55,3,2.95
37,9,14.0,6,3.65
18,5,8.4,4,2.9
21,6,9.95,4,3.1
11,5,6.4,3,2.7
25,14,11.25,3,3.0
27,11,10.55,3,3.45
21,8,8.2,7,3.45
18,7,9.2,5,3.15
33,10,12.1,5,3.65
6,4,4.3,3,2.25
14,6,7.0,4,2.85
12,5,6.95,4,2.85
43,10,15.0,5,3.7
16,6,8.3,5,3.0
15,6,8.05,5,3.05
8,4,5.15,4,2.45
30,7,11.75,4,3.35
33,9,12.5,6,3.65
10,6,5.65,4,2.45
24,7,10.65,5,3.05
27,7,10.6,5,3.6
38,13,12.9,4,3.45
38,8,13.65,6,3.6
15,5,7.75,4,2.7
13,8,7.1,4,2.8
18,10,9.05,3,2.9
22,7,10.1,5,3.45
18,5,9.9,7,2.8
18,7,8.6,4,3.3
43,13,14.75,5,3.5
13,5,7.2,3,2.7
39,9,13.0,5,3.55
16,6,8.4,4,2.9
21,12,9.55,4,3.05
36,9,13.35,4,3.55
13,4,6.7,4,2.75
25,12,11.05,3,3.25
36,10,12.2,4,3.8
23,9,10.35,5,3.15
15,6,8.1,6,2.85
17,7,7.95,3,3.0
7,4,4.6,3,2.25
11,4,6.3,4,2.5
21,6,9.15,6,3.45
15,6,6.75,5,3.2
14,8,7.25,3,2.85
22,7,9.6,4,3.15
48,13,15.05,6,3.65
36,10,13.5,6,3.5
37,14,13.6,3,3.9
8,4,5.3,4,2.45
3,2,2.8,2,1.2
40,9,13.4,4,3.8
28,9,11.2,6,3.25
25,11,10.5,5,3.1
47,12,15.0,5,3.75
25,7,11.4,4,3.3
14,5,7.55,5,3.0
18,6,8.95,5,3.15
12,5,6.6,5,2.7
16,5,8.2,4,3.3
19,7,9.15,5,3.2
24,7,10.05,5,3.4
44,10,14.1,5,3.7
48,9,14.95,6,3.85
36,9,12.8,5,3.35
25,6,10.85,5,3.45
13,5,7.5,5,2.6
9,5,5.95,3,2.55
19,5,8.65,5,3.15
22,9,8.85,3,3.05
37,12,13.45,7,3.6
45,10,14.85,4,3.65
25,9,11.0,4,3.25
13,6,7.45,4,2.7
60,13,18.3,4,3.9
17,8,7.5,5,3.2
19,6,9.75,3,2.9
41,8,14.55,7,3.65
11,5,6.45,3,2.6
13,8,7.15,3,2.7
6,3,4.55,4,1.95
43,11,14.3,4,3.65
13,8,7.95,4,2.5
12,3,7.0,7,2.85
70,13,19.05,5,4.1
11,5,6.0,4,2.6
28,9,10.5,4,3.6
10,4,6.1,4,2.55
28,11,11.25,5,3.45
23,5,9.8,6,3.4
17,9,8.85,5,3.15
8,4,5.2,3,2.35
27,8,11.2,5,3.35
37,13,13.65,5,3.5
33,9,12.6,4,3.25
16,8,7.85,3,2.85
17,5,7.6,5,3.1
28,11,10.9,3,3.3
77,14,20.65,5,4.0
30,10,11.3,4,3.7
18,8,9.05,3,2.9
20,6,8.55,4,2.95
98,12,22.1,7,4.25
34,15,12.5,3,3.5
14,6,7.6,3,2.95
50,12,16.45,4,3.9
23,9,9.4,3,3.45
40,14,14.85,4,3.65
17,7,8.3,4,2.95
28,12,11.15,4,3.55
36,9,12.15,6,3.75
8,3,5.55,4,2.4
35,11,13.5,5,3.85
27,6,10.4,6,3.35
49,12,15.65,5,3.85
20,6,8.8,4,3.2
14,4,8.05,4,2.75
21,10,9.45,4,3.3
15,5,8.2,5,2.9
14,5,7.4,4,2.65
22,7,9.15,3,3.25
15,5,8.0,4,2.75
20,10,9.35,3,3.25
15,8,7.85,3,2.9
11,5,6.25,3,2.55
33,13,12.85,5,3.5
4,2,3.35,3,1.65
16,6,7.5,4,3.1
21,6,9.35,5,3.45
21,9,10.05,4,3.1
25,6,10.4,5,3.55
29,10,11.9,4,3.15
16,5,8.05,5,3.05
44,10,14.3,5,4.05
21,6,9.2,7,3.15
15,5,7.5,5,2.75
18,7,8.3,4,3.3
47,12,14.6,5,3.8
40,9,14.15,6,3.5
32,8,11.7,5,3.7
37,9,11.85,5,3.9
22,7,9.8,4,3.5
31,10,13.1,4,3.15
41,10,13.8,5,3.6
36,11,13.05,4,3.9
41,11,13.25,5,4.1
23,6,9.65,7,3.25
33,7,12.4,6,3.55
18,5,8.75,4,2.9
23,7,10.0,5,3.2
30,7,12.2,7,3.65
20,5,9.35,6,3.25
53,11,17.5,5,3.6
30,9,11.8,4,3.6
16,5,9.4,5,2.8
17,7,8.0,4,3.05
10,6,6.2,3,2.65
9,5,5.5,3,2.5
22,7,9.8,4,3.05
7,3,4.9,5,2.15
32,9,12.55,6,3.45
31,10,12.35,4,3.05
13,6,7.65,5,2.6
22,7,9.85,4,3.05
9,5,5.55,3,2.5
13,6,6.65,3,2.9
17,7,8.0,5,3.0
13,7,7.45,4,2.7
13,5,7.0,4,2.85
29,8,11.15,5,3.55
36,6,13.0,6,3.55
44,9,13.75,6,3.7
34,9,12.05,5,3.7
18,5,8.8,4,3.15
16,8,7.65,4,2.9
26,9,10.5,4,3.35
12,5,6.75,4,2.7
55,13,17.2,8,3.6
17,7,8.15,3,3.15
14,6,7.6,3,2.6
33,7,12.3,6,3.45
8,3,5.1,4,2.5
12,6,6.75,3,2.8
18,7,8.8,4,3.1
13,7,7.0,3,2.95
18,10,8.8,3,3.05
37,12,14.5,6,3.65
25,9,10.1,4,3.25
11,4,6.15,5,2.6
17,5,8.65,5,2.8
36,9,11.5,3,3.65
8,2,5.25,7,2.4
15,5,8.4,4,2.45
36,6,12.8,6,3.7
8,3,5.4,4,2.4
34,8,12.35,7,3.55
32,8,10.6,6,3.55
19,6,9.65,3,2.85
23,7,9.9,6,3.3
42,10,13.85,5,3.5
33,13,11.4,4,3.3
35,9,13.35,4,3.35
36,8,13.15,7,3.35
18,8,8.8,4,2.95
18,7,8.9,4,2.95
17,6,8.45,4,3.2
8,5,5.45,3,2.25
32,11,12.5,4,3.85
74,9,19.45,6,3.85
50,13,15.3,4,3.7
23,7,10.15,5,3.1
12,4,6.65,4,2.65
32,6,11.75,5,3.65
55,13,15.1,6,3.8
21,9,9.35,4,3.15
17,6,8.2,6,3.25
20,6,9.7,5,3.1
46,11,14.95,6,3.85
18,8,8.85,3,3.2
32,13,12.25,6,3.6
15,7,7.6,3,3.0
26,7,11.2,4,3.2
20,6,8.35,5,3.25
48,12,14.65,4,3.75
35,11,13.3,5,3.35
17,8,8.05,3,3.25
12,7,6.55,3,2.75
30,10,12.2,6,3.45
14,5,7.25,4,2.8
27,10,11.0,4,3.05
12,5,7.2,5,2.4
25,9,10.25,4,3.25
40,11,12.95,4,3.4
12,4,6.8,5,2.75
15,6,7.9,5,2.9
27,10,10.6,3,3.35
30,13,12.3,4,3.3
9,4,6.1,3,2.3
24,9,10.05,4,3.3
15,5,8.4,5,3.2
18,10,9.3,4,2.75
19,6,9.85,5,3.05
8,4,5.4,4,2.4
40,15,13.95,4,3.85
13,4,6.9,5,2.9
