length,real_depth,random_depth,real_max_arity,random_max_arity
24,7,10.2,4,3.5
29,10,11.05,4,3.35
39,14,13.5,4,3.6
12,7,7.3,2,2.4
12,5,6.7,4,2.65
12,7,6.6,3,2.75
29,7,11.25,4,3.45
22,8,10.25,4,2.9
16,6,8.45,5,2.95
19,4,9.2,5,3.0
9,5,5.75,4,2.65
8,5,5.5,3,2.25
34,10,12.9,6,3.5
28,8,11.25,6,3.3
12,6,6.95,3,2.7
25,7,10.8,5,3.4
14,9,7.5,3,2.7
10,4,5.5,4,2.8
15,6,7.9,5,2.9
12,5,6.1,4,2.75
65,15,17.05,6,3.9
13,7,7.2,3,2.7
50,13,16.35,7,4.1
36,15,13.55,3,3.25
24,8,9.85,5,3.4
22,7,9.75,3,3.0
18,6,8.5,5,3.1
15,7,7.95,4,2.9
17,8,8.45,3,3.05
16,5,7.6,3,3.0
32,9,13.45,5,3.1
31,12,10.9,4,3.4
30,7,11.55,5,3.3
46,18,14.3,4,3.55
24,7,10.25,4,3.35
12,7,6.7,3,2.8
13,6,6.45,3,3.05
18,7,8.3,4,3.5
33,10,12.0,3,3.4
27,11,11.65,4,3.35
23,10,10.45,3,3.35
30,7,11.7,4,3.2
20,6,9.15,5,3.2
27,14,10.8,4,3.25
9,5,5.45,3,2.5
36,8,13.1,6,3.45
22,8,9.5,4,3.45
35,10,12.9,5,3.7
33,11,12.1,4,3.55
12,6,6.7,2,2.65
13,4,7.25,5,2.65
25,11,10.8,3,3.5
26,10,9.75,5,3.55
30,14,12.05,4,3.3
8,4,5.45,4,2.3
31,11,13.0,4,3.45
27,14,11.05,4,3.25
28,11,11.9,4,3.45
40,16,14.1,4,3.7
23,6,10.35,5,3.25
29,8,11.6,4,3.5
51,16,15.15,7,3.75
29,7,12.0,5,3.55
14,6,7.45,5,2.85
33,10,11.75,5,3.35
37,9,13.7,6,3.8
35,8,12.7,4,3.35
23,10,9.3,3,3.45
15,6,7.65,4,2.9
19,7,8.65,3,3.1
7,3,4.8,4,2.2
49,10,15.05,6,3.4
15,6,7.35,3,3.0
24,7,9.65,4,3.25
37,9,13.15,5,3.55
26,8,10.45,6,3.2
24,7,10.8,4,3.2
24,7,9.9,4,3.35
26,12,11.15,4,3.1
30,14,12.0,4,3.5
12,5,6.8,3,2.7
34,13,12.2,3,3.25
28,8,10.65,5,3.65
15,6,8.25,3,3.0
39,8,12.65,5,3.9
14,5,7.25,4,2.65
22,8,9.95,4,2.95
19,6,9.15,5,3.05
13,6,6.85,3,2.9
6,5,4.45,2,2.15
10,5,6.35,2,2.5
14,5,7.15,4,2.75
22,5,9.45,6,3.15
54,11,17.05,5,3.8
34,14,12.15,3,3.65
12,7,6.8,4,2.7
16,5,8.15,4,2.8
17,6,9.25,4,3.05
26,7,11.1,4,3.25
29,10,10.7,4,3.55
53,16,15.55,5,3.9
35,9,12.75,5,3.65
32,12,11.7,5,3.6
16,8,8.0,4,3.0
16,5,8.1,5,3.15
15,4,7.65,5,3.0
21,8,9.35,4,3.05
16,8,7.85,5,2.9
24,7,10.45,6,3.25
36,13,12.85,5,3.25
10,6,6.15,3,2.3
21,8,9.5,5,3.25
31,13,11.9,5,3.5
14,10,7.45,3,2.7
13,6,6.55,4,3.05
28,8,12.05,5,3.45
8,5,5.55,3,2.45
36,8,11.3,3,3.9
40,10,13.95,5,3.9
19,12,9.4,3,2.95
21,7,9.4,3,3.25
35,9,12.15,5,3.7
7,3,4.95,5,2.15
13,6,6.9,4,2.75
7,4,4.95,3,2.2
16,5,8.2,4,3.05
28,9,11.25,3,3.25
12,5,6.3,4,2.95
19,7,8.9,6,2.95
62,12,16.8,3,4.1
14,7,7.05,3,2.75
24,8,10.3,5,3.3
8,5,5.25,3,2.35
29,8,11.95,5,3.35
16,6,7.95,4,2.6
49,18,15.25,5,3.45
31,9,11.65,4,3.4
35,9,12.05,6,3.45
67,22,17.85,5,3.8
38,17,13.4,4,3.75
11,4,6.7,4,2.5
32,12,11.85,4,3.8
71,17,19.5,6,4.05
24,7,10.55,4,3.2
38,16,12.95,4,3.8
22,8,10.25,4,3.1
20,8,8.7,3,3.05
17,10,8.05,3,3.2
10,4,5.9,4,2.5
23,8,9.75,4,3.3
24,5,9.3,4,3.2
35,11,13.0,5,3.4
15,5,7.6,4,2.95
30,7,10.95,6,3.65
32,11,12.85,4,3.15
36,7,12.9,5,3.7
17,4,8.7,5,2.8
21,9,9.3,3,2.85
29,7,11.3,6,3.6
43,11,14.5,4,3.85
20,10,9.75,5,3.25
25,8,9.85,3,3.6
39,10,13.85,5,3.65
52,18,15.5,5,3.65
13,6,7.05,3,2.8
15,7,8.1,4,2.85
21,7,9.8,4,3.2
14,6,8.15,3,2.85
41,10,13.9,4,3.6
11,6,6.85,4,2.4
13,5,7.25,4,2.7
26,9,10.8,4,3.35
43,10,13.6,5,3.65
19,4,9.6,5,3.3
32,7,12.5,5,3.25
16,6,8.1,4,3.15
27,10,10.6,4,3.65
5,3,3.8,3,2.1
13,5,7.4,4,2.75
38,8,14.0,5,3.65
17,5,8.65,4,3.1
30,10,10.9,6,3.4
16,8,8.75,4,2.65
15,10,7.9,3,3.0
23,11,9.6,4,3.25
36,9,13.1,4,3.65
55,15,17.25,6,3.65
13,7,7.0,4,3.0
17,6,8.65,4,2.85
27,11,9.8,4,3.45
43,13,13.55,4,3.6
13,7,6.95,4,2.7
33,12,11.55,5,3.55
16,7,7.65,2,3.35
26,7,11.0,6,3.3
15,5,7.95,4,2.75
21,10,9.6,4,3.05
24,9,10.45,4,3.2
27,9,10.95,4,3.55
20,7,9.45,4,3.15
19,11,9.0,3,3.2
27,10,10.35,3,3.35
36,9,12.15,4,3.55
10,5,6.05,4,2.7
24,9,10.75,4,3.4
9,3,5.5,3,2.45
25,10,10.6,5,3.35
10,5,6.3,4,2.55
7,4,5.15,3,2.05
38,10,13.15,4,3.5
28,7,11.75,3,3.3
32,9,12.1,6,3.5
29,8,11.4,4,3.7
19,8,8.25,3,3.0
24,8,10.85,4,3.25
12,8,6.6,2,2.7
17,5,8.8,5,2.9
26,9,10.05,4,3.2
40,9,13.75,5,3.65
23,10,11.5,5,3.1
37,7,13.45,6,3.5
37,8,13.85,6,3.5
25,9,11.1,5,3.35
26,7,10.9,6,3.55
11,6,6.9,3,2.75
11,4,5.95,4,2.65
14,5,7.2,3,2.55
29,9,11.85,4,3.5
36,10,11.8,3,3.55
42,17,14.7,4,3.7
57,15,15.7,5,3.7
37,12,13.55,4,3.55
10,4,5.65,4,2.7
43,9,15.0,5,3.7
21,9,9.1,3,3.2
55,12,16.2,6,3.85
13,4,7.2,5,3.05
14,6,6.65,3,3.0
18,5,8.5,5,3.2
23,9,9.55,4,3.15
29,11,11.3,4,3.25
36,10,12.25,5,3.25
22,7,10.15,4,2.9
32,9,11.85,6,3.35
42,12,14.6,4,3.7
22,6,10.3,6,3.3
37,11,13.35,4,3.55
22,10,9.65,3,3.35
31,8,12.6,4,3.7
27,8,10.95,4,3.25
21,10,9.25,3,3.1
12,5,6.9,3,2.7
60,15,17.95,5,3.85
20,5,8.2,6,3.25
57,10,17.85,5,3.8
23,6,9.85,6,3.05
21,9,10.6,4,3.1
4,2,3.25,3,1.75
30,9,11.35,4,3.3
28,9,11.65,5,3.35
18,7,9.75,4,2.9
22,10,9.15,5,3.45
31,11,12.45,3,3.4
31,19,11.8,5,3.8
10,5,5.55,3,2.8
7,4,4.7,3,2.25
10,5,5.6,5,2.8
41,9,13.45,6,3.65
37,7,13.4,5,3.6
90,18,20.4,7,4.2
8,5,5.35,4,2.35
23,7,9.55,5,3.6
21,7,9.8,5,3.0
11,6,6.5,4,2.35
20,6,8.3,5,3.2
16,5,7.95,5,2.8
39,10,14.0,5,3.65
20,6,8.95,6,2.9
18,7,9.2,4,3.35
24,8,10.0,4,3.15
86,17,21.15,4,4.2
23,8,10.05,4,3.3
24,8,11.0,4,3.2
33,16,11.75,3,3.45
46,12,14.75,6,3.85
26,9,10.9,4,3.1
15,8,8.65,3,2.6
21,7,9.65,4,2.95
40,12,14.1,5,3.7
39,11,12.8,5,3.8
38,7,12.5,6,3.45
56,14,16.0,4,3.85
26,9,10.35,4,3.4
15,5,7.65,5,2.9
18,8,9.2,6,3.15
21,7,9.6,5,3.0
12,5,7.1,5,2.5
13,7,6.8,3,2.75
29,7,11.95,7,3.2
32,15,12.2,3,3.6
21,9,9.5,6,3.05
25,10,10.15,4,3.6
25,7,10.45,4,3.3
10,6,5.45,3,2.85
40,12,14.0,5,3.6
18,6,8.3,4,3.15
50,13,15.05,5,3.7
36,12,12.85,3,3.5
19,7,9.25,4,2.9
32,7,11.9,5,3.35
35,11,12.9,5,3.65
6,4,4.4,2,2.2
20,7,9.2,3,3.2
24,10,9.95,4,3.0
32,10,12.65,4,3.25
11,6,5.7,3,3.15
41,11,13.5,5,3.95
17,7,7.9,4,3.25
20,5,9.1,5,3.0
25,7,10.6,4,3.4
32,8,12.3,4,3.4
35,18,13.1,4,3.45
34,9,12.25,4,3.4
27,8,10.8,4,3.35
23,7,9.8,4,3.45
38,10,13.75,4,3.7
14,8,7.25,4,2.65
31,12,12.65,4,3.5
10,6,5.65,4,2.65
6,3,4.45,3,2.1
27,12,10.8,5,3.25
13,5,7.65,3,2.6
22,7,9.65,4,3.45
27,8,10.8,3,3.45
19,8,9.0,3,2.95
15,7,7.4,4,2.95
17,8,8.6,5,2.85
12,6,7.15,3,2.45
30,13,11.0,3,3.5
5,3,3.8,3,1.9
35,12,14.2,4,3.2
33,11,12.75,5,3.5
21,8,10.05,4,3.25
21,13,9.4,3,3.1
9,5,5.9,3,2.5
32,9,11.25,5,3.5
18,5,8.8,5,3.0
31,8,12.55,6,3.35
19,6,8.95,4,3.1
55,11,15.95,4,3.85
12,6,6.85,3,2.6
17,5,7.65,4,2.9
22,6,10.2,5,2.95
41,13,14.05,5,3.75
19,6,9.3,4,2.85
23,8,10.05,5,3.2
26,9,10.05,4,3.2
15,4,8.05,5,2.85
31,13,11.65,3,3.7
23,9,10.5,4,3.15
18,7,8.35,4,3.3
29,8,11.2,4,3.3
18,7,7.95,5,3.25
69,13,18.8,4,3.9
51,8,15.6,5,3.9
15,8,7.6,3,3.3
12,5,6.4,3,2.9
17,8,8.25,3,3.2
13,6,7.1,3,2.95
28,8,11.45,5,3.3
20,9,9.9,4,3.15
16,6,7.75,4,2.95
45,16,14.85,4,3.75
29,12,11.9,4,3.3
35,9,13.55,5,3.5
16,8,7.85,4,3.0
15,6,7.65,5,2.85
22,8,9.4,3,3.0
32,10,13.3,4,3.3
37,10,12.95,5,4.0
14,5,7.3,3,2.95
25,12,10.3,4,3.1
21,7,9.05,5,3.15
30,8,11.9,4,3.25
18,13,9.3,2,3.15
12,7,6.55,3,2.8
14,7,7.75,3,2.65
56,20,16.05,4,3.95
12,7,7.1,2,2.5
7,3,4.8,3,2.3
11,4,6.3,4,2.35
35,12,13.4,5,3.35
56,14,15.5,5,4.05
63,16,16.15,5,3.9
24,6,10.45,5,3.45
49,15,15.8,5,3.65
26,9,10.5,4,3.25
40,10,13.5,5,3.65
12,7,7.1,3,2.55
7,5,4.8,2,2.05
28,7,11.9,4,3.2
46,13,14.75,6,4.0
26,6,10.8,7,3.3
24,9,10.3,3,3.2
14,5,7.55,4,2.8
17,7,7.9,3,3.0
43,13,13.65,6,3.6
63,12,18.0,5,3.9
39,10,13.3,6,3.45
34,15,13.3,5,3.55
9,4,5.6,4,2.55
15,7,8.05,4,2.9
56,14,17.2,4,3.65
29,14,11.1,3,3.25
44,9,14.8,7,3.5
52,14,14.95,4,3.8
29,9,10.7,4,3.55
41,14,14.15,5,3.5
16,6,8.7,4,2.9
32,12,12.15,4,3.3
51,13,14.85,4,3.75
21,8,9.85,4,3.1
40,10,13.7,5,3.55
19,7,8.7,4,3.1
35,12,12.45,4,3.7
17,7,8.7,6,2.9
16,6,7.7,4,2.8
35,8,13.4,6,3.7
24,6,10.6,5,3.15
54,23,16.85,6,3.75
28,7,12.2,5,3.4
40,15,14.55,5,3.6
53,10,15.55,5,3.85
62,9,16.9,7,4.25
19,8,8.85,4,3.15
24,8,10.3,4,3.25
28,5,10.85,5,3.45
19,6,8.65,4,3.05
10,5,6.05,5,2.55
50,15,15.8,6,3.6
10,5,6.1,4,2.75
22,6,10.4,4,3.45
25,10,10.45,5,3.4
37,9,12.85,7,3.6
16,7,9.3,3,2.55
18,7,8.65,4,3.05
22,7,9.85,4,2.95
13,6,7.1,6,3.0
24,6,10.75,6,3.2
62,11,16.5,5,3.85
57,13,15.4,6,3.55
37,9,12.05,4,3.65
20,5,9.3,5,3.25
17,8,8.4,3,2.85
7,5,4.95,2,2.2
19,8,9.05,3,3.1
7,3,4.6,4,2.35
30,10,12.6,4,3.25
36,9,12.5,6,3.8
38,11,13.4,5,3.75
30,10,11.7,5,3.4
18,5,8.75,5,3.15
31,10,12.4,3,3.4
19,9,9.0,3,2.95
89,19,21.7,7,4.1
19,5,8.75,6,3.1
25,6,10.65,6,3.4
17,9,8.45,3,2.95
42,11,14.1,5,3.45
10,6,6.25,3,2.6
12,7,6.75,3,3.0
40,10,13.15,5,3.65
24,7,10.2,3,3.35
34,17,12.25,4,3.6
21,6,8.9,4,3.1
9,5,5.4,4,2.45
16,6,7.8,4,2.85
21,8,9.0,4,3.25
31,8,11.5,5,3.5
11,6,6.35,4,2.7
19,13,9.0,3,3.2
19,6,8.75,3,3.1
16,7,7.7,4,2.9
23,11,10.15,3,3.2
22,7,10.2,4,3.0
30,6,12.3,6,3.7
19,4,8.2,4,3.3
27,8,11.25,5,3.25
45,13,14.85,4,3.75
30,8,11.1,7,3.4
66,12,18.8,4,3.95
27,9,10.65,4,3.55
3,2,2.65,2,1.35
13,6,7.25,3,2.6
12,7,6.8,3,2.7
20,10,9.0,5,3.05
26,14,10.95,4,3.15
33,12,12.35,4,3.25
14,5,7.8,4,2.65
19,7,8.75,4,2.95
19,9,8.4,5,3.15
19,7,8.6,3,2.8
14,4,7.9,6,2.95
17,8,8.75,4,2.8
28,7,11.1,5,3.45
33,10,12.1,4,3.35
12,7,6.85,3,2.55
23,6,9.95,6,3.25
7,6,4.9,2,2.25
31,9,12.05,4,3.65
19,5,8.5,3,3.1
24,12,9.6,5,3.45
60,15,16.4,4,4.1
12,8,7.05,2,2.5
15,6,7.8,5,3.1
9,4,5.65,4,2.5
56,21,15.75,5,3.85
16,6,7.9,4,2.85
49,13,15.1,6,3.95
13,5,6.65,3,2.8
19,8,9.15,5,2.85
22,6,10.25,5,2.95
15,7,7.6,4,2.7
21,7,9.55,3,3.35
25,8,10.35,3,3.35
12,5,7.05,4,2.5
21,7,9.45,4,3.05
61,10,17.5,7,4.2
27,10,11.0,6,3.3
42,11,13.5,4,3.95
27,7,11.25,4,3.1
18,9,9.2,3,2.85
34,11,13.1,4,3.55
53,11,16.4,4,3.85
31,7,11.5,6,3.65
40,13,14.6,5,3.6
18,7,9.35,3,2.9
17,9,8.3,3,3.05
38,8,13.45,5,3.6
12,8,6.55,2,2.75
70,17,17.7,6,4.0
20,6,8.7,5,3.45
48,11,15.55,5,3.85
27,9,11.55,4,3.2
29,9,11.6,6,3.25
17,9,8.4,3,3.15
61,17,17.95,6,3.95
28,8,10.05,6,3.35
54,12,17.55,4,3.95
23,9,9.9,4,3.35
19,7,8.95,4,3.0
23,8,9.85,5,3.6
12,6,7.4,4,2.5
8,3,5.15,4,2.5
18,6,8.45,5,2.7
24,9,10.75,5,3.15
15,6,7.3,4,2.95
19,5,9.1,5,3.0
16,6,8.3,5,3.05
17,5,8.6,5,3.1
41,8,14.7,5,3.75
8,4,5.05,3,2.6
15,6,7.6,4,2.9
48,17,16.85,4,3.55
44,12,14.1,4,3.75
15,4,8.5,5,2.65
22,7,10.15,4,3.0
32,9,12.0,4,3.25
15,8,7.8,3,2.65
31,8,11.7,4,3.45
34,9,11.25,5,3.55
13,7,6.9,3,2.8
26,8,10.95,4,3.4
14,5,7.45,3,2.55
22,6,9.95,5,3.15
46,13,14.85,4,3.8
7,3,4.85,4,2.3
11,6,6.2,3,2.7
20,7,9.15,4,3.05
11,5,6.45,4,2.75
13,5,7.25,4,2.55
17,7,8.35,3,3.05
13,5,7.3,4,2.8
16,6,7.95,3,2.9
18,8,8.75,4,2.9
29,11,11.3,4,3.25
41,8,14.55,5,3.7
23,9,10.7,5,3.25
8,5,5.25,4,2.2
13,5,6.95,5,2.95
17,8,8.65,4,2.95
15,6,7.9,4,2.65
26,6,10.45,4,3.4
28,7,11.4,5,3.45
42,12,13.8,4,3.75
21,11,9.6,4,3.0
39,16,13.05,6,3.4
29,10,11.7,4,3.35
15,10,7.95,3,2.7
33,12,11.85,6,3.6
16,6,8.05,4,2.95
32,10,12.65,5,3.55
26,8,10.5,4,3.65
19,6,8.95,4,2.9
25,10,10.35,4,3.2
16,8,8.05,3,3.1
19,8,9.15,3,3.0
35,14,12.4,5,3.7
12,6,7.25,3,2.6
22,7,9.6,4,3.1
36,9,12.8,4,3.8
42,11,14.25,6,3.5
43,12,14.35,6,3.35
31,6,11.95,8,3.3
27,8,10.5,4,3.4
57,13,18.15,5,3.8
23,8,10.4,4,3.3
21,7,9.65,4,3.1
26,12,10.55,4,3.2
32,10,11.85,3,3.45
12,5,6.75,5,3.0
21,6,8.8,4,3.5
42,11,14.0,3,3.65
24,10,9.95,4,3.35
27,8,11.1,6,3.4
12,7,6.95,3,2.65
19,9,8.75,3,3.5
15,5,8.4,5,2.7
7,3,4.8,4,2.25
50,10,15.4,6,3.5
14,7,7.25,3,3.15
13,6,7.05,4,2.9
24,7,10.0,5,3.4
19,5,8.75,3,3.1
19,7,8.7,5,3.05
17,5,9.15,4,3.05
17,7,8.05,4,3.1
19,9,9.1,4,3.05
10,7,6.25,3,2.5
17,7,8.9,3,2.85
58,10,15.4,9,4.3
26,9,12.2,5,3.0
13,5,8.0,3,2.7
15,7,8.35,4,2.75
18,7,8.5,5,2.9
23,6,8.65,5,3.5
70,14,19.45,4,4.2
20,10,9.65,4,3.3
22,9,8.45,5,3.4
17,6,8.15,4,3.2
13,5,6.75,3,2.85
25,10,10.55,3,3.1
26,10,9.8,4,3.3
38,11,13.0,4,3.55
12,7,6.5,4,2.75
14,9,7.15,3,2.8
9,5,6.1,3,2.5
11,4,6.25,4,2.8
34,7,12.15,5,3.65
29,10,11.6,4,3.4
10,6,6.15,3,2.6
4,3,3.2,2,1.8
15,7,7.9,2,3.1
22,8,10.1,3,3.1
8,5,5.35,3,2.4
14,5,7.7,4,2.75
20,8,9.25,4,3.2
32,12,12.0,4,3.7
12,6,6.55,3,2.7
30,11,11.2,5,3.35
29,13,11.05,4,3.7
8,5,5.4,3,2.2
9,6,5.7,3,2.55
14,7,7.05,4,2.95
6,5,4.3,2,2.3
25,15,10.75,4,3.1
16,7,7.7,3,3.1
18,7,8.75,3,2.95
44,13,14.2,6,3.55
34,7,12.95,4,3.55
17,10,8.3,2,2.85
27,13,11.0,3,3.5
50,9,14.95,4,3.7
38,10,12.65,5,3.55
12,4,7.65,4,2.4
12,5,6.6,3,2.8
33,10,12.7,5,3.55
21,8,9.8,4,2.95
28,9,11.75,3,3.25
19,7,8.85,5,3.1
6,5,4.55,2,2.0
30,6,11.95,6,3.65
31,8,10.8,6,3.55
10,5,5.9,2,2.6
15,7,8.6,3,2.8
27,8,11.05,4,3.15
37,8,13.2,6,3.4
24,12,10.9,3,3.2
22,11,9.6,3,3.15
46,10,14.75,7,3.6
19,9,8.2,4,3.15
13,5,7.0,4,2.8
14,6,7.5,5,2.9
37,7,12.95,5,3.65
41,12,15.3,5,3.55
22,8,9.15,6,3.05
18,8,9.0,2,3.05
6,3,4.15,3,2.25
10,6,5.75,3,2.55
60,15,15.45,4,4.05
21,5,9.8,4,3.05
13,6,7.5,4,2.8
10,5,5.75,2,2.65
39,10,13.65,4,3.5
41,11,13.95,4,3.45
11,6,6.55,3,2.85
27,8,11.1,5,3.4
36,8,13.45,5,3.7
8,5,5.3,2,2.35
14,6,7.4,3,2.8
21,10,10.3,3,3.0
34,9,12.25,5,3.25
35,7,13.6,5,3.65
27,8,11.85,4,3.1
22,11,9.75,4,3.05
16,6,8.05,5,2.85
41,11,13.85,4,3.6
25,10,11.2,4,3.1
29,8,12.35,3,3.2
11,5,6.05,3,2.75
15,5,8.2,5,2.7
32,6,12.65,5,3.4
43,11,13.6,6,3.75
21,8,8.9,4,3.05
16,8,8.15,5,2.9
54,15,14.7,4,3.75
27,9,11.45,5,3.0
9,5,5.9,3,2.35
21,9,9.25,5,3.2
13,9,7.3,3,2.75
38,11,13.8,5,3.3
19,5,10.2,4,2.95
43,11,14.4,4,3.75
23,8,10.65,3,3.4
82,29,20.25,4,3.75
31,9,12.85,3,3.7
43,16,13.0,4,3.85
11,8,6.15,2,2.65
16,8,7.9,4,3.05
49,12,15.75,5,3.95
62,12,17.15,5,3.95
14,6,7.85,3,2.65
11,6,7.0,4,2.55
59,14,16.7,4,4.05
16,6,9.1,4,2.7
35,8,12.35,6,3.65
41,12,13.0,4,3.7
15,7,8.05,3,2.7
39,8,14.35,7,3.55
41,12,14.0,5,3.5
27,8,10.85,6,3.4
16,5,7.9,5,3.1
19,7,8.45,4,3.2
25,9,10.0,4,3.35
17,8,9.2,3,3.0
31,10,12.1,4,3.2
32,11,11.35,4,3.7
31,11,12.5,4,3.35
30,16,12.7,5,3.45
62,12,16.7,5,3.85
20,8,9.35,3,3.3
32,8,12.0,5,3.15
8,4,5.25,5,2.35
13,6,7.15,4,2.9
21,9,9.15,4,3.5
38,9,12.45,6,3.4
16,6,7.9,5,2.95
38,12,14.7,3,3.85
15,9,8.45,3,2.55
13,5,6.95,5,2.65
23,8,10.45,4,3.2
17,6,8.35,3,3.0
23,7,9.5,5,3.15
85,21,20.85,4,4.1
8,5,5.45,3,2.3
30,11,11.25,4,3.55
24,10,10.15,4,3.1
33,12,13.4,5,3.35
24,8,10.25,5,3.4
33,10,12.4,5,3.2
8,6,5.45,2,2.25
16,6,8.05,4,3.0
28,7,11.6,4,3.15
28,8,11.3,4,3.4
22,9,9.3,4,3.35
23,9,9.95,3,3.2
23,7,9.5,4,3.3
24,7,10.35,5,3.45
21,6,9.75,4,3.25
25,10,10.1,4,3.6
50,12,15.85,4,4.15
32,10,12.05,4,3.45
22,9,9.7,5,2.95
25,11,11.65,4,2.95
22,7,10.05,5,2.9
11,6,6.55,3,2.9
19,10,9.3,3,2.85
28,8,11.2,5,3.05
29,9,10.75,4,3.45
42,13,15.0,4,3.7
45,16,15.0,5,3.95
63,12,17.55,5,3.55
21,7,9.1,3,3.1
16,11,8.1,3,2.9
53,9,15.1,6,3.95
44,14,15.45,5,3.75
13,5,7.0,4,3.1
31,9,12.95,3,3.1
20,6,8.8,5,3.05
32,10,12.25,6,3.25
25,8,10.9,4,3.2
36,14,12.85,3,3.55
13,8,7.15,3,2.75
35,15,12.55,4,3.85
39,12,13.7,4,3.4
14,4,7.1,6,3.3
7,3,4.85,3,2.35
9,4,5.5,3,2.55
27,7,12.4,5,3.25
33,10,11.3,5,3.6
30,8,12.8,4,3.3
21,7,9.6,4,3.35
21,8,9.35,6,3.25
19,12,9.05,3,2.8
23,9,10.3,5,3.15
25,10,10.2,4,3.45
21,6,9.5,5,3.4
21,5,9.4,4,3.3
39,13,13.8,4,3.3
44,8,13.6,5,3.7
50,9,16.25,7,3.75
57,15,15.75,7,3.8
40,12,13.8,3,3.65
23,8,9.5,4,3.1
32,7,12.0,6,3.6
29,10,11.6,5,3.2
33,11,11.4,3,3.45
20,7,9.1,4,3.2
44,13,14.75,5,3.5
18,7,8.55,4,3.05
12,4,6.9,4,2.5
22,8,10.6,5,3.1
16,6,8.35,4,3.15
47,10,15.35,4,3.7
8,4,5.15,3,2.25
21,6,9.65,4,2.9
16,6,8.8,4,2.65
42,19,13.15,3,3.65
31,7,12.75,6,3.25
23,8,9.65,4,3.15
15,6,7.3,6,2.9
17,5,8.65,4,2.85
26,12,10.6,4,3.3
18,6,8.2,3,3.0
15,7,7.75,4,2.65
13,8,7.4,3,2.7
30,15,12.6,3,3.75
27,10,9.9,5,3.3
21,8,9.9,5,2.9
24,10,10.4,4,2.75
47,9,14.55,5,3.95
19,8,8.75,3,3.15
19,5,8.85,5,3.2
28,11,12.3,3,3.25
22,9,9.65,3,2.95
13,6,6.8,4,2.75
20,9,10.1,4,2.9
45,9,15.15,6,3.65
69,13,19.1,6,4.05
54,11,16.25,5,4.0
36,10,13.1,5,3.4
20,8,8.8,4,3.15
18,6,8.5,4,3.4
15,5,7.05,7,3.15
25,8,10.55,6,3.25
12,6,6.95,4,2.65
30,9,12.15,5,3.35
21,9,9.1,3,3.2
18,6,8.85,4,3.0
20,5,8.9,4,3.2
54,10,17.8,5,3.85
15,9,8.1,5,3.0
14,6,7.75,3,2.75
17,6,8.35,7,2.9
14,5,8.5,4,2.75
29,11,11.25,4,3.1
74,12,17.6,6,4.5
22,8,9.7,3,3.25
17,7,8.7,3,2.75
22,8,8.75,5,3.6
15,5,7.75,5,3.05
19,6,9.55,5,2.95
9,6,6.0,3,2.35
28,8,11.4,4,3.15
72,10,19.25,6,4.25
30,7,12.2,6,3.05
8,4,5.05,3,2.4
26,8,10.75,5,3.5
11,5,6.1,4,2.75
19,9,8.55,3,3.55
21,7,9.85,6,3.05
49,8,14.45,5,3.95
37,11,12.85,5,3.5
24,7,10.65,4,3.4
20,5,9.2,5,3.25
19,8,9.4,3,3.0
24,7,10.15,5,3.55
34,10,13.6,4,3.5
26,8,11.0,5,3.05
24,8,10.3,5,3.2
16,6,7.85,4,2.9
58,20,15.9,5,3.95
37,15,12.7,4,3.35
5,3,3.8,3,1.9
15,6,7.6,5,2.9
12,5,6.35,3,2.7
19,8,8.6,4,3.05
30,9,12.0,4,3.2
18,6,8.9,4,2.95
21,7,9.55,4,3.3
21,8,10.05,4,3.05
21,8,9.55,4,3.05
14,4,7.55,6,2.7
19,6,8.85,5,3.2
36,9,13.9,6,3.6
33,10,12.35,4,3.15
29,9,10.6,5,3.55
29,9,12.65,4,3.5
21,8,10.0,3,3.25
18,6,8.45,4,2.95
8,5,4.65,3,2.9
28,6,10.65,5,3.65
27,8,11.25,5,2.95
18,10,8.35,3,3.05
26,10,11.05,4,3.6
10,4,6.25,3,2.55
36,11,13.2,4,3.55
12,7,6.7,3,2.95
17,7,8.45,4,2.95
24,9,9.95,4,3.2
51,16,14.6,4,3.65
21,8,9.35,4,3.15
55,18,15.4,4,3.95
24,6,9.65,4,3.35
67,19,17.3,4,4.1
15,5,8.1,4,2.8
77,19,19.65,5,4.15
20,7,9.4,4,3.35
26,7,10.2,5,3.9
43,8,14.65,6,3.8
41,9,13.85,4,3.5
22,6,9.95,6,3.3
15,5,7.35,6,2.9
27,8,11.6,3,3.15
34,17,12.05,5,3.65
18,8,8.8,5,3.1
21,11,8.5,3,3.25
17,7,8.55,4,3.05
35,11,12.9,4,3.7
40,9,12.9,6,3.6
12,5,6.85,4,2.8
25,7,10.2,4,3.2
13,7,7.1,3,2.75
27,9,11.55,5,3.35
26,9,10.75,6,3.45
10,5,6.35,3,2.15
8,5,4.9,4,2.45
24,7,10.2,4,3.35
42,6,13.9,7,3.7
48,13,13.9,4,3.8
18,10,8.8,3,3.15
5,3,3.85,3,1.95
52,11,16.2,5,3.6
36,11,13.15,5,3.4
19,6,9.25,5,3.05
26,8,9.85,5,3.5
16,6,8.0,3,3.0
35,11,11.6,4,3.3
17,8,7.8,3,3.2
13,5,6.4,3,3.3
9,5,5.25,3,2.75
42,9,14.3,5,3.6
22,6,9.65,5,3.05
20,7,9.55,3,2.85
26,8,11.1,4,3.15
34,7,13.65,5,3.4
30,6,11.75,7,3.15
43,11,13.5,5,3.4
