length,real_depth,random_depth,real_max_arity,random_max_arity
26,6,10.2,4,3.5
19,9,8.75,4,3.0
15,6,7.6,4,3.0
24,6,10.7,6,3.45
23,7,10.3,4,3.05
14,6,7.2,3,2.9
10,6,6.65,3,2.4
21,9,9.55,5,3.15
17,8,8.85,5,3.0
9,4,5.15,5,2.6
12,6,6.65,3,2.75
11,5,6.3,4,2.7
14,4,7.3,7,2.7
17,5,8.9,4,3.1
19,8,8.6,3,3.05
14,6,7.5,3,2.65
30,7,11.05,5,3.6
30,6,11.9,7,3.35
11,5,6.25,4,2.75
23,7,9.15,4,3.0
11,5,6.45,4,2.4
15,7,8.3,4,2.85
12,5,7.05,3,2.65
12,4,6.9,6,2.95
51,9,16.7,5,3.65
11,5,5.95,3,2.6
13,5,7.05,7,2.65
17,6,8.0,5,2.95
10,4,6.0,5,2.6
22,5,10.45,5,2.95
26,7,11.1,5,3.5
12,5,6.7,5,2.85
10,5,6.35,4,2.4
9,5,5.6,3,2.5
60,10,18.0,8,4.15
14,5,6.5,4,3.4
19,8,8.6,4,3.15
23,8,8.95,6,3.3
20,6,9.55,4,3.05
41,9,12.85,5,3.65
19,8,9.25,4,3.15
17,5,8.35,7,3.0
29,9,11.7,4,3.7
18,7,8.55,5,2.95
31,7,11.15,7,3.4
14,6,7.9,4,2.8
22,6,9.65,5,3.45
17,6,8.5,4,3.05
13,6,7.7,4,2.65
8,4,4.5,3,2.55
15,7,8.1,3,2.8
16,5,8.05,4,2.9
22,8,10.0,4,3.3
13,6,7.05,3,2.8
16,7,7.7,3,3.0
52,15,14.75,5,3.95
21,6,10.15,5,3.2
15,6,7.6,3,2.75
16,5,7.05,6,3.1
20,8,9.25,3,2.9
32,7,12.6,6,3.5
30,11,12.55,3,3.2
40,10,13.95,3,3.8
15,5,8.45,5,2.95
19,6,8.55,6,3.45
19,5,8.6,5,3.45
18,5,8.65,4,2.95
16,5,8.45,4,2.5
13,4,7.7,6,2.55
34,10,13.25,6,3.4
12,5,6.85,3,2.75
22,5,9.35,5,3.15
8,4,5.45,3,2.4
23,5,9.85,7,3.25
6,4,4.35,2,1.9
27,9,11.65,6,3.5
30,6,11.15,7,3.3
23,8,10.55,6,3.1
47,15,15.05,6,3.75
27,7,10.7,6,3.35
17,7,8.15,3,2.95
27,6,11.2,5,3.15
15,6,7.75,4,3.05
12,4,6.4,6,2.65
9,5,5.4,4,2.7
19,9,8.8,4,3.2
41,13,14.45,5,3.9
16,5,7.9,5,2.85
9,3,5.45,4,2.65
34,8,12.8,5,3.45
11,5,6.55,3,2.55
51,9,15.05,6,3.6
14,5,7.6,6,2.6
7,4,4.6,3,2.35
26,10,10.9,3,3.15
15,5,7.95,5,2.5
21,6,9.35,3,3.05
5,3,3.85,3,2.05
13,5,6.55,4,2.75
5,4,3.85,2,2.0
21,8,9.0,7,3.05
28,11,10.9,5,3.2
29,6,12.2,7,3.4
25,8,10.1,5,3.25
27,8,11.05,5,3.05
9,4,5.45,4,2.55
6,4,4.05,3,2.35
18,5,8.0,4,3.15
3,2,2.7,2,1.3
23,12,9.75,3,3.35
12,5,6.8,4,2.7
15,7,7.85,3,2.65
17,5,8.9,4,3.2
20,6,9.15,5,2.85
18,5,9.2,5,3.05
15,6,7.8,4,2.8
18,7,8.6,6,2.85
33,7,11.95,8,3.35
7,5,4.85,3,2.5
49,10,15.2,4,3.75
10,4,6.7,5,2.5
36,10,12.6,5,3.65
17,7,8.65,3,2.75
20,5,9.8,6,3.0
60,13,18.9,5,4.05
10,4,6.0,3,2.4
23,5,11.0,6,3.2
16,5,8.7,5,2.9
27,9,10.95,6,3.6
33,10,12.6,4,3.55
25,8,11.05,5,3.05
18,10,8.3,4,3.3
20,7,9.9,5,3.1
15,7,7.7,4,2.9
29,7,11.5,5,3.5
22,6,9.9,4,3.15
24,8,10.45,3,3.35
19,6,8.8,4,3.15
16,8,8.15,3,2.85
38,8,14.15,6,3.4
15,6,7.5,4,2.8
14,5,7.55,3,2.7
8,4,4.8,3,2.45
32,12,12.05,4,3.75
18,9,8.85,3,2.9
12,6,6.95,4,2.8
10,4,5.7,4,2.85
12,4,6.45,5,2.95
15,9,7.95,4,2.95
9,5,5.6,3,2.3
26,7,11.25,4,3.1
22,9,9.25,4,3.1
21,6,9.5,4,3.3
12,6,6.75,3,2.85
14,7,7.6,5,2.8
37,9,12.6,4,3.3
24,5,10.3,6,3.1
11,4,6.8,5,2.7
24,6,10.9,5,3.15
25,6,9.85,5,3.6
25,8,10.6,5,3.25
30,9,12.0,5,3.35
15,5,7.9,4,2.95
28,7,10.75,5,3.55
28,9,11.45,4,3.1
11,6,6.85,4,2.4
17,5,9.05,4,2.95
14,6,7.35,4,2.85
18,6,9.35,5,2.75
11,6,6.45,3,2.95
20,7,8.45,5,3.15
9,5,6.0,3,2.35
38,10,13.1,5,3.35
7,4,4.8,3,2.2
23,6,10.5,5,3.6
9,3,5.55,5,2.4
27,6,10.75,6,3.65
35,8,12.3,5,3.75
14,6,7.5,5,2.8
13,5,6.95,4,2.8
27,9,10.65,5,3.3
18,7,8.55,4,3.0
27,8,11.15,5,3.55
12,5,6.85,5,2.65
10,4,6.55,5,2.4
20,8,9.1,4,3.15
24,8,10.7,6,3.2
14,6,7.55,3,2.65
17,7,7.85,6,3.2
24,7,10.35,3,3.15
14,6,7.75,4,2.75
12,5,6.65,5,2.7
12,4,6.2,5,2.85
14,5,6.95,5,2.8
42,6,16.35,5,3.2
18,5,9.1,5,2.95
17,6,8.55,4,2.85
29,7,11.05,7,3.5
11,4,6.2,3,2.9
15,5,7.55,6,2.95
9,4,5.45,5,2.75
10,5,6.05,3,2.6
29,10,10.9,5,3.25
24,8,10.1,5,3.35
23,9,9.6,4,3.05
9,4,5.85,4,2.45
37,10,12.45,5,4.15
15,6,7.6,3,2.9
16,4,8.85,6,2.85
18,8,8.7,4,2.9
11,5,7.05,5,2.35
46,13,15.15,4,3.75
17,6,8.5,4,2.7
13,5,7.45,4,2.6
12,5,7.15,3,2.45
24,8,10.0,6,3.1
32,9,12.2,5,3.45
16,6,8.35,4,3.05
60,23,15.65,5,4.05
24,5,10.4,6,3.45
19,9,8.75,5,3.1
12,4,7.2,5,2.45
57,9,17.55,7,3.95
33,7,12.95,5,3.45
12,6,7.0,4,2.7
41,9,14.45,6,3.95
19,6,9.4,6,2.85
16,6,8.1,3,2.95
27,9,10.9,5,3.5
17,5,7.9,7,3.1
28,8,10.35,5,3.35
19,6,8.6,4,2.9
11,5,6.7,3,2.45
15,5,8.2,5,2.85
44,10,13.55,6,3.75
23,7,10.55,4,3.1
3,2,2.85,2,1.15
18,7,8.5,4,3.3
24,8,10.25,4,3.3
11,6,6.55,4,2.55
29,10,10.55,4,3.2
7,4,4.4,3,2.4
23,6,9.7,4,3.4
18,6,8.95,4,2.95
24,6,10.0,5,3.15
12,7,7.4,3,2.6
16,6,8.2,6,3.0
23,8,10.05,6,3.45
18,5,7.85,8,3.25
24,7,9.6,7,3.3
28,10,11.05,4,3.3
20,5,9.15,4,3.25
32,7,12.4,3,3.35
12,5,7.0,4,2.65
13,6,7.85,3,2.75
15,7,7.3,4,2.95
11,6,6.5,4,2.7
10,6,6.0,3,2.7
11,5,5.7,3,2.9
28,9,11.95,3,3.3
20,7,9.4,3,3.45
11,5,6.35,4,2.7
29,8,11.4,5,3.45
9,4,6.0,3,2.3
18,7,8.9,3,2.9
16,6,7.9,3,3.05
18,6,8.95,5,2.95
23,8,9.3,4,3.45
20,6,9.0,7,3.25
12,5,6.6,5,3.1
28,7,11.8,6,3.05
12,5,6.8,5,2.7
20,6,8.95,4,3.3
17,6,7.85,3,2.95
16,7,7.6,3,2.95
12,5,6.8,3,2.55
42,9,14.4,4,3.6
11,5,5.95,4,2.85
9,5,5.85,3,2.5
9,3,5.9,5,2.3
25,10,10.8,4,3.05
21,7,9.75,4,2.8
9,5,5.65,3,2.35
20,10,9.35,3,3.25
22,8,9.8,4,3.6
22,8,10.25,4,2.9
9,4,5.65,5,2.55
29,9,12.15,4,3.4
12,4,6.05,5,2.75
17,5,8.15,5,3.1
34,9,12.55,5,3.4
11,5,6.4,4,2.5
14,7,7.4,3,3.1
25,8,10.25,8,3.5
32,9,11.8,5,3.75
32,7,12.35,6,3.6
24,6,10.25,5,3.3
14,7,7.7,4,2.9
30,10,12.1,5,3.25
57,12,17.1,4,3.85
7,4,4.65,3,2.25
30,8,11.8,6,3.4
23,7,10.7,3,3.3
25,7,10.25,7,2.9
22,10,9.65,6,3.3
20,7,9.6,5,2.95
13,6,7.2,3,2.55
44,11,13.85,5,3.9
57,10,16.6,6,3.75
22,6,10.15,4,2.9
9,3,5.55,6,2.85
26,6,10.9,5,3.35
25,7,10.75,4,3.35
44,8,14.65,4,3.7
14,5,7.3,4,2.9
22,9,9.65,5,3.15
23,7,9.85,7,2.75
11,5,6.0,3,2.7
22,7,9.8,3,3.05
18,6,7.9,4,3.2
20,6,8.7,4,3.2
30,9,10.8,4,3.5
26,7,10.9,5,3.5
13,4,7.5,6,2.6
13,7,6.8,4,2.8
14,6,7.4,3,3.0
13,6,7.25,5,2.7
16,6,8.25,4,3.05
17,7,8.3,4,3.2
35,8,12.35,5,3.35
25,10,10.6,4,3.2
9,4,5.4,4,2.55
11,6,6.95,3,2.55
28,9,10.5,4,3.3
29,8,12.15,4,3.35
11,5,7.0,2,2.75
12,9,6.85,3,2.8
14,5,7.1,6,2.85
14,5,7.8,7,2.85
21,8,10.0,6,3.2
18,7,8.55,4,3.0
14,5,7.25,6,2.85
21,7,10.05,4,3.15
13,5,6.9,4,2.75
13,5,7.3,4,2.7
15,6,7.5,3,3.1
25,6,10.55,5,3.5
34,8,12.1,4,3.7
49,9,15.75,5,3.65
44,11,14.8,7,3.8
29,10,11.35,5,3.5
5,3,3.7,2,2.05
26,8,10.65,4,3.4
18,6,8.15,5,3.2
25,9,10.4,5,3.65
20,5,9.2,7,3.1
20,7,8.3,5,3.3
11,5,6.95,4,2.4
30,11,10.8,5,3.6
19,7,9.05,4,3.15
11,6,6.45,3,2.7
29,7,12.55,6,3.25
15,8,7.5,4,3.2
18,7,7.75,5,3.05
17,8,8.6,4,2.9
23,9,9.6,3,3.4
27,16,11.45,3,3.45
18,5,8.35,5,2.95
9,4,5.8,3,2.45
11,6,6.0,3,2.9
17,5,7.95,5,2.85
17,6,8.45,4,2.8
12,6,6.1,3,2.8
19,6,8.85,4,3.1
23,6,9.8,5,3.1
41,14,14.7,5,3.9
25,7,10.85,5,3.2
11,4,6.65,4,2.7
21,6,9.25,5,3.1
23,7,10.7,4,3.05
18,9,9.0,5,3.15
23,5,9.0,8,3.25
10,5,5.8,3,2.4
21,7,10.05,5,3.1
19,5,8.65,8,3.2
21,6,9.85,5,3.2
20,7,8.5,4,2.9
25,6,10.1,5,3.25
24,10,9.75,4,3.4
21,6,8.8,6,3.15
17,5,8.3,3,3.3
13,4,6.8,4,3.05
49,10,15.0,4,3.6
35,10,12.55,6,3.5
21,5,9.45,4,3.4
17,7,8.4,3,2.9
17,6,8.0,5,3.1
26,7,10.1,5,3.35
27,8,10.4,4,3.35
26,10,11.2,6,3.7
11,5,6.0,4,2.65
11,5,5.85,4,2.8
13,4,7.15,4,2.65
25,6,10.4,5,3.3
8,5,5.4,3,2.3
26,7,11.0,5,3.15
15,5,8.9,5,2.75
20,7,9.4,4,3.05
7,3,4.7,3,2.3
26,9,10.1,4,3.3
14,5,7.35,5,2.65
24,9,10.0,4,3.35
22,6,9.35,5,3.45
15,6,8.75,4,2.65
18,6,8.1,4,3.3
25,6,10.1,6,3.4
16,5,8.4,4,2.8
20,6,9.55,5,3.2
30,9,11.05,5,3.5
27,8,11.1,4,3.4
14,7,7.1,4,2.7
20,7,9.75,7,2.9
22,8,10.65,4,3.1
14,5,7.6,4,2.7
15,6,7.2,5,3.05
11,5,6.4,3,2.5
9,4,5.8,3,2.6
22,6,9.55,4,3.4
6,3,4.4,4,1.95
23,6,10.7,4,3.1
48,12,14.85,6,3.4
14,7,7.85,4,2.75
41,8,14.15,6,3.7
15,5,7.85,3,3.05
26,6,11.4,6,3.3
36,9,12.8,6,3.35
6,3,4.5,3,2.0
23,7,10.05,4,3.15
7,4,5.05,2,2.15
12,5,6.45,3,3.05
10,4,5.2,4,2.85
20,8,9.5,5,3.15
10,4,6.25,3,2.6
11,6,6.15,3,2.9
23,10,9.2,6,3.1
23,6,10.1,7,3.2
16,6,8.45,3,2.75
16,10,8.45,2,3.05
18,7,8.85,3,3.25
18,7,8.75,3,2.95
28,9,11.8,4,3.45
24,9,9.65,5,3.45
14,7,7.35,4,2.85
12,5,6.75,4,2.6
11,6,6.4,4,2.85
14,6,7.85,7,2.55
15,6,7.75,4,2.85
17,8,8.2,4,3.2
6,3,4.8,4,1.9
17,5,8.55,4,2.7
32,10,11.5,4,3.4
3,2,2.75,2,1.25
35,8,12.25,5,3.5
19,7,8.9,5,3.2
26,8,10.05,5,3.35
20,6,9.85,5,3.2
33,11,12.05,4,3.35
21,7,8.95,4,3.35
34,7,12.4,6,3.6
11,6,6.65,4,2.6
16,8,8.25,3,3.05
10,4,5.6,4,2.7
15,6,8.4,4,2.85
9,6,5.75,3,2.75
15,5,8.05,3,2.7
11,7,6.7,3,2.55
66,12,19.65,5,4.05
20,6,9.6,4,2.75
12,7,6.9,3,2.8
11,7,6.3,3,2.8
20,6,9.25,5,2.95
24,9,10.05,5,3.4
21,6,9.85,3,3.3
14,4,7.1,5,2.95
12,5,6.65,4,2.75
12,4,6.7,5,2.85
9,4,5.8,5,2.3
12,6,6.9,3,2.65
12,7,6.8,3,2.9
34,8,13.1,5,3.5
20,6,9.5,5,3.15
16,6,8.25,4,2.85
21,10,9.55,3,3.0
15,5,7.45,4,2.95
19,8,8.9,4,2.9
7,4,4.65,3,2.3
23,8,8.65,5,3.3
43,8,13.75,7,3.6
18,9,7.9,4,3.25
50,11,15.1,4,3.75
21,6,9.8,4,3.55
36,6,11.0,8,3.45
18,5,9.1,4,2.95
34,10,12.25,3,3.45
23,9,9.5,5,3.15
49,12,14.2,8,3.9
22,5,9.8,5,3.4
7,3,4.9,4,2.45
10,6,6.15,4,2.55
30,8,11.9,5,3.45
15,6,7.9,4,3.1
15,9,7.9,4,2.75
21,7,10.1,4,2.95
14,4,7.75,5,2.6
24,9,10.05,4,3.3
16,7,7.9,3,3.15
8,5,5.25,3,2.35
9,4,6.0,3,2.5
22,10,10.4,4,3.05
21,6,9.3,5,3.15
28,10,10.85,4,3.1
39,7,13.6,6,3.6
14,6,7.4,4,3.2
8,4,5.0,3,2.4
22,7,10.35,6,3.3
21,6,10.1,5,3.3
8,4,5.4,4,2.4
28,10,12.05,5,3.4
10,6,5.9,3,2.75
10,4,6.2,4,2.3
13,5,6.7,4,2.95
15,5,8.0,5,2.95
49,8,16.3,6,3.6
14,7,7.7,3,2.9
12,5,6.75,4,2.8
19,6,8.8,4,3.1
14,4,7.05,6,3.2
22,7,10.55,5,3.15
9,4,5.7,3,2.4
5,3,3.95,3,1.8
24,9,9.45,3,3.15
14,7,7.5,4,2.75
18,6,9.3,4,2.8
24,5,10.5,5,3.15
14,7,7.45,3,3.0
4,2,3.35,3,1.65
12,5,6.35,4,2.95
23,8,9.3,7,3.5
18,6,8.5,5,3.4
35,8,12.9,7,3.8
22,7,9.65,4,3.2
17,6,7.9,5,3.15
16,6,7.6,4,2.95
17,8,8.65,3,3.1
29,10,11.05,3,3.5
25,7,9.95,8,3.45
27,8,10.9,5,3.55
9,4,5.5,4,2.7
38,8,12.7,6,3.45
6,3,4.2,4,2.25
18,7,9.1,3,2.9
3,3,2.75,1,1.25
23,7,8.85,3,3.25
25,10,10.3,4,3.25
10,5,6.1,3,2.65
9,5,5.45,4,2.35
12,6,7.05,3,2.6
24,8,10.35,3,3.3
8,4,5.5,5,2.2
23,9,10.8,4,3.35
26,7,10.3,4,3.25
25,9,11.0,4,3.3
25,6,10.55,5,3.2
25,5,10.15,6,3.65
15,4,8.1,5,2.9
9,3,5.85,5,2.5
15,6,7.65,4,3.1
25,7,10.65,5,3.6
26,10,10.8,5,3.3
12,4,6.55,4,2.9
23,7,10.9,5,3.1
26,6,9.85,5,3.4
18,5,9.25,5,2.95
25,7,10.45,5,3.5
25,7,10.15,5,3.65
8,5,4.95,3,2.4
25,6,10.5,5,3.2
27,7,11.7,7,3.05
15,6,7.9,3,3.05
52,12,16.2,6,3.75
14,5,7.6,5,2.6
48,10,14.95,7,4.0
32,11,11.5,3,3.5
19,8,8.25,3,2.95
20,7,9.3,3,3.3
10,5,6.0,3,2.65
18,6,8.6,4,2.95
28,9,10.05,5,3.15
15,6,7.7,5,2.9
10,6,6.0,3,2.45
27,7,10.45,4,3.35
37,9,13.15,5,3.6
19,6,8.85,4,2.55
15,5,8.2,4,2.8
35,8,13.05,5,3.6
18,8,9.2,3,3.4
21,8,10.15,3,3.3
20,6,10.1,4,2.95
20,6,9.5,4,2.9
22,8,9.6,5,3.35
22,6,10.75,4,3.3
29,7,10.85,5,3.55
18,9,9.05,4,3.1
23,7,9.7,4,3.05
22,10,9.95,6,3.05
8,4,5.1,3,2.5
12,6,7.3,3,2.65
25,7,9.6,5,3.45
26,7,12.15,6,3.05
18,6,8.6,4,3.15
44,12,15.05,5,3.85
11,4,6.85,4,2.65
19,5,9.05,4,3.15
13,6,7.0,4,2.7
14,7,8.1,4,2.5
39,13,13.25,4,3.75
8,5,5.35,2,2.35
9,5,5.25,3,2.65
15,6,7.15,3,3.15
23,9,10.35,3,3.1
37,7,11.8,4,3.65
23,7,10.35,4,3.25
12,4,7.15,5,2.9
18,6,8.6,4,2.9
11,6,6.55,4,2.5
9,3,5.55,5,2.6
10,5,6.45,3,2.45
16,8,7.85,3,2.85
26,11,10.7,5,3.45
25,7,10.6,4,3.6
31,13,11.8,5,3.25
31,15,11.85,3,3.55
12,4,6.75,6,2.55
8,4,5.3,4,2.5
6,3,4.65,3,2.0
20,7,9.4,4,3.25
50,11,15.3,4,3.6
10,4,6.2,5,2.75
21,7,9.6,4,3.1
6,2,4.25,5,2.1
12,5,7.05,4,2.8
31,7,12.15,5,3.7
20,6,8.95,5,3.0
35,10,13.05,4,3.7
31,7,12.0,7,3.65
30,10,11.8,5,3.2
108,16,22.1,6,4.5
8,3,5.35,4,2.35
11,5,6.65,4,2.7
25,7,9.65,4,3.5
28,9,12.15,4,3.5
25,10,10.1,5,3.15
11,5,6.45,5,2.75
26,10,10.95,5,3.55
26,8,11.25,4,3.25
36,10,12.95,4,3.7
23,8,9.95,4,3.45
44,9,14.95,7,3.65
21,9,10.25,3,3.05
28,6,11.6,5,3.1
32,8,11.4,5,3.35
10,4,6.15,4,2.7
17,7,8.65,4,2.9
17,5,8.8,7,2.55
39,6,13.9,7,3.9
33,8,11.95,4,3.55
10,5,6.15,3,2.6
26,13,10.85,4,3.15
20,9,9.8,4,3.05
16,6,7.95,5,3.1
17,9,8.3,3,2.95
14,5,6.9,3,2.9
16,6,7.85,5,3.15
12,7,7.2,3,2.45
10,4,6.0,3,2.7
19,7,9.05,4,3.25
38,8,13.5,5,3.45
5,4,3.85,2,1.95
39,9,13.45,4,3.45
35,7,12.35,7,3.45
12,5,6.65,3,3.0
34,8,12.5,5,3.45
11,5,6.85,3,2.55
9,3,5.85,5,2.3
15,7,7.9,4,2.9
16,6,7.7,4,3.1
64,10,19.45,6,4.0
7,3,4.85,3,2.25
8,4,5.1,4,2.3
19,5,9.05,6,2.9
8,4,5.15,3,2.75
7,3,4.35,5,2.45
7,3,5.05,4,2.25
22,7,8.75,4,3.35
28,8,11.7,4,3.15
12,4,6.4,5,2.75
6,3,4.45,4,2.0
6,3,4.55,4,2.15
17,6,8.3,4,2.9
19,7,9.2,4,3.25
34,10,11.75,6,3.8
16,5,7.7,4,3.05
13,5,7.45,7,2.6
14,5,7.45,4,2.8
36,11,12.8,4,3.4
25,8,10.45,4,3.3
7,3,5.05,3,1.95
9,4,5.5,3,2.5
24,6,11.2,5,2.85
21,7,9.35,4,3.2
15,5,7.8,4,3.1
11,5,6.4,3,2.7
29,11,11.25,6,3.25
36,8,12.5,5,3.65
25,8,10.0,3,3.3
48,10,15.5,5,3.65
13,6,6.8,4,2.95
15,4,7.45,5,2.95
8,4,4.85,4,2.65
19,5,8.4,5,3.1
12,4,6.25,4,2.7
25,6,10.35,8,3.5
8,5,5.35,4,2.3
15,6,8.35,4,2.75
26,8,11.5,4,3.45
15,6,7.85,3,2.8
17,6,8.55,4,2.8
22,7,10.4,4,3.15
22,9,10.2,4,3.15
25,11,10.75,5,3.05
11,4,6.65,5,2.55
32,10,12.85,4,3.25
20,7,9.1,4,3.2
15,5,7.5,5,3.05
9,4,5.4,4,2.7
16,5,7.9,6,2.85
10,4,5.65,4,2.65
13,4,6.95,5,2.8
7,3,4.65,2,2.45
18,9,7.85,3,3.35
31,5,11.45,6,3.5
23,6,9.75,4,3.35
12,4,6.9,4,2.65
34,9,12.0,6,3.45
15,6,8.3,3,2.85
32,9,12.05,5,3.7
18,6,9.05,4,2.9
24,6,9.7,4,3.6
15,5,7.8,4,2.95
26,7,10.95,7,3.4
38,9,12.85,5,3.65
17,5,8.25,6,3.05
10,4,6.0,5,2.55
13,5,7.25,4,2.7
16,7,8.05,3,2.65
22,8,10.2,5,3.3
11,5,6.35,4,2.5
20,9,9.1,4,2.85
18,6,8.8,4,3.05
14,5,7.55,4,2.85
9,4,5.75,4,2.55
24,8,10.75,5,3.05
11,5,7.1,4,2.3
7,3,5.25,5,2.2
17,8,8.15,4,3.0
34,10,12.35,5,3.45
17,9,9.3,3,2.55
32,8,13.35,4,3.3
10,6,6.35,4,2.55
15,5,7.7,3,2.75
34,9,12.4,4,3.6
20,6,9.4,4,3.25
16,5,8.2,5,3.1
7,3,5.1,4,2.15
9,4,5.4,5,2.55
20,6,9.25,4,3.25
22,10,9.85,4,3.05
20,7,8.55,4,3.1
21,7,10.0,5,3.05
18,4,8.8,6,3.0
33,8,11.65,5,3.8
22,6,10.05,6,3.35
16,6,8.45,4,2.85
19,6,9.55,4,3.2
29,7,10.95,6,3.45
13,6,7.15,5,3.15
25,6,10.1,7,3.45
14,6,7.95,4,2.55
15,9,7.95,3,2.9
7,3,4.75,4,2.25
13,4,7.05,6,2.65
11,6,6.35,4,2.6
47,9,14.35,5,3.5
29,8,11.5,7,3.4
21,8,9.1,4,3.3
17,7,8.1,3,3.15
26,7,10.9,5,3.3
20,10,9.05,3,3.2
17,6,8.55,5,2.95
48,13,16.45,4,3.8
15,5,7.55,4,2.9
14,9,7.45,3,2.85
12,4,7.1,5,2.85
19,9,8.5,4,3.25
30,9,11.15,5,3.35
33,6,12.3,7,3.35
30,9,11.95,4,3.6
29,6,11.15,5,3.6
11,4,6.75,3,2.5
11,5,6.4,4,2.65
13,7,7.15,3,2.85
34,8,12.85,6,3.4
17,6,8.7,5,3.1
17,7,8.2,4,3.3
13,5,7.35,3,2.8
35,9,12.6,5,3.7
10,6,6.4,4,2.4
17,6,7.75,3,3.25
14,5,7.45,5,2.8
24,11,10.8,4,3.1
4,2,3.4,3,1.6
23,6,10.7,5,3.25
29,9,11.25,8,3.4
9,5,5.95,3,2.55
14,7,7.8,4,2.75
10,4,6.45,3,2.4
21,6,9.5,4,3.3
7,4,4.7,2,2.5
14,4,7.75,6,2.8
7,5,5.1,2,2.1
30,8,12.45,6,3.45
16,5,8.8,5,2.85
21,8,9.3,5,3.3
10,3,6.0,6,2.55
12,4,7.05,5,2.55
14,7,6.8,4,2.8
24,8,10.85,6,3.2
11,4,6.4,6,2.75
17,7,8.2,5,2.8
9,5,5.85,4,2.6
19,8,8.25,4,3.25
14,4,7.8,4,2.65
40,9,13.7,5,3.95
31,11,11.5,4,3.55
18,5,9.1,4,2.8
12,6,6.95,3,2.75
18,6,8.35,5,3.05
16,6,8.15,3,3.3
15,7,7.5,3,2.85
15,5,8.1,5,3.0
22,7,10.1,5,3.1
17,8,8.35,4,3.3
14,7,6.9,4,3.15
23,6,10.9,4,3.3
17,5,7.6,5,3.3
22,5,9.75,6,3.1
12,6,7.45,3,2.55
12,5,6.7,4,2.9
6,3,4.35,4,2.15
6,4,4.45,3,2.15
15,7,7.9,5,2.75
16,6,8.2,3,2.95
18,8,8.4,4,3.0
17,10,8.55,3,3.1
20,5,9.2,4,3.25
12,5,7.05,4,2.65
21,8,9.65,3,3.15
14,4,7.7,5,2.7
17,5,8.45,4,2.75
14,5,7.5,3,2.65
15,5,7.65,4,2.85
17,6,8.3,5,3.35
15,6,7.85,5,3.1
19,6,8.15,7,3.15
17,7,8.4,4,3.2
6,4,4.15,3,2.2
16,7,7.9,4,2.95
41,13,13.4,4,3.6
17,5,8.0,6,2.85
19,6,8.9,5,2.95
45,9,14.65,5,3.4
12,4,6.55,5,2.75
24,7,10.45,5,3.4
23,10,10.0,4,3.2
34,8,12.7,8,3.65
21,7,9.2,5,3.05
29,7,11.7,3,3.25
27,12,11.3,5,3.25
43,9,14.0,6,3.75
20,8,8.9,3,3.3
29,6,11.45,7,3.45
11,4,6.6,4,2.7
11,6,6.35,5,2.9
16,6,8.25,5,3.0
30,8,11.8,4,3.35
12,4,7.15,4,2.85
15,6,8.35,4,2.95
34,8,11.75,6,3.65
11,5,6.3,4,2.55
33,9,12.95,5,3.4
9,4,5.8,4,2.3
18,6,8.7,5,3.05
13,5,6.45,3,3.0
18,7,8.6,4,3.25
75,16,19.45,5,3.9
55,10,15.95,5,3.75
9,4,5.8,4,2.25
21,5,9.35,5,3.0
22,8,8.8,3,3.25
33,11,12.0,4,3.6
16,5,7.3,4,3.2
14,5,7.55,5,2.9
21,7,8.95,5,3.2
22,6,9.65,4,3.25
42,10,14.55,7,3.5
7,4,4.8,4,2.4
20,5,9.05,8,3.1
35,8,11.95,6,3.6
15,7,7.15,4,2.9
15,4,7.55,5,2.95
18,6,9.2,6,2.9
17,5,8.35,4,3.05
18,8,9.3,4,3.0
28,6,10.7,5,3.55
29,7,12.0,4,3.6
9,5,6.05,3,2.3
33,7,12.05,4,3.6
23,7,10.0,5,3.2
25,7,10.25,6,3.45
43,8,14.15,6,3.45
18,5,9.2,5,2.85
11,4,6.6,4,2.75
25,8,11.0,6,3.45
9,7,5.7,2,2.75
26,11,10.9,3,3.2
10,4,6.3,5,2.5
20,9,10.1,5,2.9
9,5,5.85,3,2.35
10,5,5.5,4,2.7
21,9,9.1,4,3.2
10,5,5.9,4,2.75
45,9,14.35,7,3.4
16,8,8.35,3,2.8
22,7,9.9,6,3.15
31,8,12.1,4,3.3
43,8,14.85,5,3.55
17,5,7.75,4,3.1
28,9,11.1,3,3.35
9,4,5.5,4,2.45
39,8,13.75,5,3.7
15,5,8.0,4,2.7
18,6,8.3,3,3.4
12,6,6.05,3,2.85
25,9,10.5,3,3.35
24,5,11.3,7,3.2
13,6,7.35,4,2.5
16,5,8.05,5,2.8
22,6,9.1,4,3.25
25,8,10.75,3,3.2
30,7,11.45,5,3.5
18,5,7.85,4,3.2
28,8,11.15,5,3.3
17,8,8.35,3,2.85
24,7,10.95,5,3.1
26,8,11.4,5,3.05
18,5,9.0,4,2.85
22,9,9.75,4,3.1
8,4,5.25,4,2.35
8,3,5.1,5,2.35
12,7,6.9,3,2.7
19,6,9.45,4,2.95
10,6,6.35,3,2.6
17,8,8.25,3,2.95
15,6,7.35,5,2.9
25,6,10.55,7,3.4
25,9,11.25,5,3.3
33,9,12.3,6,3.55
21,8,8.6,5,3.55
18,6,8.15,4,3.25
29,9,11.95,5,3.5
32,7,11.75,5,3.65
11,5,5.95,3,2.65
8,4,5.4,4,2.25
20,7,9.0,5,3.05
8,4,5.3,5,2.15
11,4,6.1,6,2.7
20,8,8.85,3,3.35
15,6,7.65,4,2.85
