length,real_depth,random_depth,real_max_arity,random_max_arity
19,9,7.85,3,3.1
5,2,3.9,4,1.85
23,7,9.9,4,3.25
14,7,7.05,4,3.1
15,5,7.75,5,3.3
13,6,7.1,4,2.6
13,7,7.85,3,2.75
9,5,5.5,3,2.5
10,6,6.8,3,2.55
21,6,9.3,4,2.9
20,8,9.9,4,3.0
19,6,9.05,5,3.0
7,3,5.05,4,2.3
18,10,8.95,3,3.05
6,3,4.45,3,2.15
6,3,4.15,3,2.35
26,10,10.55,4,3.45
26,7,10.3,3,3.5
8,3,5.6,4,2.2
10,5,6.3,3,2.55
22,8,9.95,4,3.15
23,6,10.35,3,3.25
9,4,5.5,4,2.6
9,4,5.75,4,2.55
23,7,9.55,4,3.2
6,3,4.55,4,2.05
20,9,9.7,5,3.0
12,5,6.65,4,2.75
6,4,4.4,3,2.2
8,5,5.15,2,2.4
16,6,7.9,4,3.2
8,6,5.05,3,2.3
36,11,13.05,5,3.5
15,7,7.7,4,3.15
24,6,10.4,5,3.15
12,6,7.2,4,2.45
12,6,7.15,3,2.75
6,3,4.55,4,2.1
22,9,9.6,5,3.4
14,7,7.65,4,3.0
21,5,9.2,5,3.2
38,8,12.95,7,3.5
19,7,9.55,4,3.1
13,8,6.6,3,2.9
8,4,4.9,3,2.45
6,3,4.4,3,2.05
9,4,5.55,4,2.55
13,5,6.75,3,3.1
7,6,5.05,2,2.15
5,2,3.9,4,1.9
12,6,6.6,4,2.7
15,8,8.0,3,2.9
11,5,6.5,3,2.75
13,5,7.4,3,2.6
13,6,6.9,3,2.75
5,3,4.05,3,1.9
12,7,6.85,3,2.85
18,7,8.75,3,3.0
4,2,3.3,3,1.7
9,4,5.5,4,2.25
8,4,5.4,4,2.3
7,3,5.0,4,2.25
9,5,5.55,3,2.45
28,6,10.05,6,3.65
23,6,10.3,6,3.1
10,4,6.1,4,2.6
12,5,6.8,5,2.65
19,6,9.0,4,3.25
6,3,4.45,3,2.0
9,4,5.15,3,2.55
16,7,8.35,4,2.9
14,5,7.6,4,2.85
13,4,7.5,5,2.7
6,3,4.4,4,2.2
17,6,8.7,4,2.9
18,9,8.3,4,3.45
17,7,8.85,4,3.0
20,7,9.95,3,2.9
4,3,3.0,2,2.0
17,6,7.45,6,3.25
26,11,10.45,5,3.2
25,9,10.75,4,3.35
8,3,5.55,4,2.2
19,7,9.4,5,3.1
3,2,2.55,2,1.45
6,3,4.2,4,2.3
18,7,8.05,5,3.05
39,8,13.85,5,3.5
36,10,12.9,6,3.6
7,3,4.8,4,2.3
16,5,7.8,5,2.95
4,2,3.25,3,1.75
38,7,13.2,7,3.95
29,12,11.2,6,3.35
24,6,11.25,5,2.9
17,5,8.3,4,3.0
17,5,8.25,4,3.0
12,5,6.45,3,2.7
14,5,7.25,5,2.85
6,3,4.4,3,2.15
19,7,9.5,4,3.15
16,6,7.7,5,2.95
6,2,4.2,5,2.25
24,9,10.4,5,3.4
12,5,6.55,7,2.85
25,7,10.2,5,3.25
12,6,7.2,4,2.75
10,4,6.3,5,2.45
30,12,11.7,5,3.6
26,7,11.15,4,3.45
6,3,4.3,4,2.35
21,6,9.65,5,3.2
7,3,4.9,5,2.3
10,4,5.8,4,2.5
22,7,9.85,4,3.3
9,4,5.4,5,2.5
22,8,10.2,6,3.15
25,9,10.95,4,3.3
10,4,6.35,4,2.45
19,6,9.0,5,2.95
15,6,7.95,4,2.8
22,7,9.45,6,3.25
9,3,5.8,5,2.4
19,8,8.15,4,3.0
24,8,9.85,5,2.85
19,6,9.3,5,2.95
12,5,6.65,5,2.8
10,6,6.35,3,2.55
20,9,9.15,3,3.25
17,7,8.55,4,2.9
10,4,6.5,5,2.55
14,6,7.2,3,2.95
12,9,6.95,3,2.7
23,7,11.4,4,3.35
18,7,8.65,4,2.95
29,7,11.6,6,3.3
25,7,11.0,3,3.5
27,8,11.15,4,3.3
26,10,11.45,3,3.3
22,8,9.05,5,3.25
7,4,4.8,3,2.4
19,7,8.15,4,3.25
27,9,11.05,5,3.6
30,8,11.3,5,3.55
7,4,4.7,4,2.15
17,9,8.5,3,2.5
21,9,9.75,4,3.2
17,6,8.05,6,3.15
26,8,10.6,4,3.35
10,5,5.85,5,2.35
14,6,7.9,3,2.65
16,6,8.15,5,2.9
6,4,4.0,2,2.5
42,10,13.8,5,3.45
13,6,7.35,3,2.8
16,5,8.5,5,3.05
4,3,3.35,2,1.65
27,9,11.0,4,3.25
14,8,7.6,3,2.75
13,6,7.05,3,2.85
10,5,5.45,3,2.7
7,4,5.15,3,2.25
24,12,10.5,4,3.1
54,17,17.8,6,3.65
12,3,6.85,6,2.9
6,4,4.5,3,2.1
16,5,8.5,4,2.8
15,4,7.8,5,2.85
10,4,6.1,5,2.5
7,4,4.85,3,2.05
39,9,15.2,6,3.25
22,5,10.4,7,3.15
19,6,8.75,4,3.25
16,8,8.35,4,2.75
10,5,5.75,3,2.65
16,6,8.5,4,2.9
20,9,9.3,3,3.0
6,4,4.6,2,2.0
18,6,8.95,4,2.95
10,4,5.85,4,2.6
22,7,10.3,5,3.05
16,7,8.3,3,2.75
21,7,10.0,4,3.2
12,4,6.9,4,2.8
10,5,6.0,3,2.5
15,6,7.9,3,2.95
11,8,6.25,3,2.5
13,6,6.65,3,3.1
17,9,8.4,4,2.95
25,8,10.15,5,3.3
32,9,11.55,4,3.45
12,7,6.45,3,2.7
22,9,9.55,4,3.15
5,3,4.0,3,1.9
11,5,6.3,3,2.85
28,11,11.75,6,3.1
6,3,4.05,4,2.3
21,11,8.95,4,3.05
20,7,9.15,4,3.1
5,2,3.6,4,2.15
10,5,5.75,4,2.75
17,4,9.15,5,2.9
18,6,8.8,5,3.2
6,3,4.5,3,2.05
16,6,7.45,4,3.2
7,4,4.75,2,2.45
7,5,4.85,2,2.35
21,6,9.6,5,3.1
23,5,10.25,6,3.1
15,7,7.5,5,2.95
9,3,5.75,5,2.25
10,5,6.1,3,2.55
19,8,8.8,4,2.75
4,2,3.25,3,1.75
6,2,4.35,5,2.1
14,6,7.55,4,2.75
20,7,8.6,7,3.2
40,9,14.65,8,3.45
5,3,3.85,3,1.95
30,7,12.25,8,3.2
17,7,9.0,4,2.75
29,7,11.05,5,3.5
13,5,7.25,4,2.9
4,2,3.35,3,1.65
17,9,9.25,4,2.95
8,3,5.3,4,2.4
9,4,5.5,3,2.55
20,12,8.65,3,3.15
22,6,10.0,6,2.95
5,2,3.95,4,1.75
14,7,7.15,3,2.65
4,2,3.15,3,1.85
4,3,3.3,2,1.7
14,6,7.4,3,2.9
8,4,5.65,4,2.25
5,3,3.8,3,1.95
9,5,5.7,3,2.35
12,5,6.85,4,2.55
23,7,10.0,4,3.2
32,8,12.3,5,3.6
28,10,12.1,4,3.35
19,8,9.3,5,2.95
17,7,8.25,4,3.1
10,5,6.15,3,2.55
14,5,8.0,6,2.5
13,5,7.3,3,2.55
19,6,9.1,7,3.25
30,7,10.9,6,3.5
26,7,10.85,5,3.25
19,7,8.85,4,3.15
17,6,8.5,4,2.8
8,3,5.65,5,2.2
23,6,9.95,5,3.45
8,4,5.8,3,2.25
8,4,5.4,3,2.45
21,8,9.6,4,3.4
25,9,10.55,3,3.45
10,4,6.05,5,2.35
24,7,11.0,4,3.2
16,4,7.7,6,2.8
13,4,7.4,4,2.65
10,4,5.55,5,2.65
30,11,11.55,4,3.6
14,5,7.55,5,2.85
9,3,6.1,4,2.4
5,3,3.7,3,2.2
4,2,3.3,3,1.7
8,4,4.65,3,2.55
26,8,11.0,5,3.6
33,9,12.85,4,3.45
11,3,6.5,6,2.65
8,3,4.75,4,2.55
6,3,3.9,4,2.5
3,2,2.6,2,1.4
9,3,5.9,5,2.55
4,3,3.2,2,1.8
4,2,3.3,3,1.7
22,8,9.6,4,3.35
19,9,9.2,4,3.55
16,6,8.6,4,3.15
12,4,7.5,4,2.5
42,9,14.2,5,3.8
11,5,6.15,4,2.75
15,7,7.85,4,2.9
19,6,9.3,4,2.7
37,8,13.1,5,3.4
21,6,9.1,4,3.1
15,7,7.3,3,2.9
18,6,8.6,5,2.9
5,3,3.8,2,1.75
15,6,7.85,4,2.8
22,7,9.9,6,3.0
33,7,13.25,6,3.5
24,10,9.9,3,3.3
9,5,5.65,3,2.3
12,4,6.6,4,2.75
20,5,9.35,4,2.9
28,8,11.45,6,3.3
28,11,10.65,4,3.4
23,11,10.35,4,3.05
14,8,7.25,3,2.85
37,12,13.65,5,3.6
31,9,11.85,5,3.4
15,9,7.85,3,3.25
29,10,11.85,3,3.55
9,3,5.55,5,2.45
16,6,7.8,5,2.8
10,6,6.15,3,2.65
32,11,12.1,4,3.55
10,5,6.25,4,2.35
17,7,8.05,5,2.95
6,3,4.3,4,2.35
11,6,6.45,4,2.8
10,5,5.75,4,2.65
7,4,4.85,3,2.1
27,9,11.05,3,3.35
16,6,7.95,4,2.85
15,7,7.1,3,2.9
21,6,9.6,5,3.25
15,6,7.85,4,3.0
30,8,11.5,4,3.35
29,10,10.85,4,3.3
24,7,10.25,5,3.15
22,4,9.7,7,2.95
38,8,12.95,7,3.65
12,6,6.65,3,2.9
23,8,10.0,4,3.25
21,7,9.1,4,3.1
26,9,9.75,4,3.5
9,6,6.0,3,2.55
4,2,3.5,3,1.5
7,5,5.05,3,2.2
7,5,4.85,3,2.35
10,6,6.3,3,2.7
5,3,3.95,3,1.9
10,5,6.45,4,2.3
8,5,5.05,2,2.45
9,4,5.75,4,2.35
9,4,5.4,5,2.55
24,9,11.7,3,2.8
24,10,10.8,4,3.15
28,6,11.45,5,3.45
22,9,10.5,3,3.05
27,9,11.45,4,3.35
25,7,10.2,4,3.2
21,9,8.5,3,3.35
19,8,8.85,4,3.2
52,11,14.75,5,3.65
18,8,9.45,5,2.85
41,9,14.7,4,3.6
13,7,7.05,4,2.7
35,12,12.75,5,3.4
17,6,8.25,4,3.2
13,6,7.2,3,2.9
8,3,5.5,4,2.45
7,4,4.55,4,2.3
14,8,7.45,5,2.85
23,10,10.3,4,3.15
18,6,9.6,4,2.85
15,7,7.3,2,2.9
48,10,15.75,5,3.7
31,12,12.3,4,3.6
50,11,16.05,4,3.85
9,4,5.7,3,2.25
21,9,9.3,3,3.0
6,3,4.15,3,2.1
15,4,7.85,6,2.8
15,5,8.15,7,2.95
8,5,5.45,3,2.3
8,3,5.55,4,2.3
12,4,6.75,4,2.85
25,6,10.95,5,3.2
12,5,6.7,3,2.4
3,2,2.7,2,1.3
34,10,12.95,5,3.7
7,4,4.9,4,2.5
12,5,6.45,4,2.8
4,3,3.35,2,1.65
8,6,5.15,2,2.5
11,4,6.35,4,2.85
20,7,9.2,5,2.9
19,7,9.2,5,2.95
12,6,6.8,3,2.6
30,11,11.6,5,3.05
7,3,4.65,3,2.35
12,4,6.8,4,2.7
40,10,14.8,6,3.5
28,13,11.2,3,3.4
11,6,6.15,3,2.8
14,4,7.9,3,2.85
9,4,5.4,3,2.6
5,3,3.95,3,1.9
46,11,14.7,6,3.55
29,8,11.25,5,3.3
14,5,7.1,6,2.95
50,10,14.8,7,3.7
7,5,4.45,2,2.45
26,9,10.6,4,3.55
13,4,7.35,5,2.85
14,5,6.85,5,3.15
21,7,8.95,5,3.15
6,3,4.1,4,2.25
4,3,3.25,2,1.75
5,2,3.85,4,2.05
26,6,10.7,4,3.3
11,5,6.55,4,2.55
18,6,8.1,4,3.0
19,9,9.4,3,2.8
8,4,5.55,3,2.25
22,8,9.3,4,3.0
21,9,9.85,4,3.1
24,11,9.55,4,3.3
17,6,8.95,5,3.05
31,10,11.4,5,3.15
12,5,6.35,3,3.0
7,3,4.85,5,2.25
18,6,9.3,5,2.85
16,7,9.15,3,2.55
18,7,8.4,4,3.0
13,6,7.25,3,2.7
5,2,3.8,4,2.0
12,4,6.7,5,2.6
4,3,3.25,2,1.75
8,3,5.15,4,2.2
3,2,2.6,2,1.4
27,7,10.95,5,3.55
11,6,6.7,4,2.45
10,7,6.4,3,2.6
19,10,9.4,4,3.15
13,6,7.2,3,2.9
9,4,5.45,4,2.5
16,7,7.1,5,3.15
10,7,6.3,2,2.45
18,4,8.5,5,3.1
6,4,4.05,2,2.35
6,4,4.15,3,2.25
27,12,10.75,4,3.3
9,5,5.55,3,2.6
24,7,10.25,5,3.3
15,5,7.55,5,2.95
25,9,9.85,4,3.3
13,5,6.7,5,2.7
27,9,11.6,4,3.25
25,7,10.75,5,3.2
5,4,3.85,2,1.95
20,6,9.3,6,2.9
18,7,8.2,4,3.1
23,10,10.25,5,3.1
29,10,12.65,4,3.35
11,5,6.0,4,2.95
29,8,11.8,4,3.45
13,7,7.0,4,2.9
18,5,8.5,5,3.3
4,2,3.35,3,1.65
19,10,8.3,3,3.25
4,3,3.2,2,1.8
5,3,4.1,3,1.75
7,5,4.8,3,2.25
6,4,4.35,3,2.05
11,6,6.7,3,2.4
6,3,4.3,3,2.25
3,2,2.85,2,1.15
13,3,6.85,8,2.55
8,3,5.65,5,2.25
28,10,10.4,5,3.55
8,4,5.15,3,2.35
3,2,2.6,2,1.4
8,3,5.3,5,2.25
11,4,6.25,4,2.6
19,7,8.75,4,3.05
10,5,5.85,4,2.5
8,4,5.45,4,2.15
6,4,4.3,3,2.3
23,9,9.8,5,3.2
20,7,9.45,6,2.95
6,3,4.45,3,2.15
5,4,3.9,2,1.9
5,3,3.6,2,2.25
6,4,4.45,3,2.1
9,4,5.4,4,2.4
9,7,5.45,3,2.55
5,3,3.65,3,2.1
6,3,4.4,4,2.15
18,7,8.05,4,3.15
6,5,4.05,2,2.35
32,8,11.0,5,3.9
13,6,7.1,3,3.0
4,2,3.3,3,1.7
11,5,6.55,5,2.75
20,8,9.65,4,3.0
18,4,9.05,7,2.9
22,6,9.55,9,3.15
14,4,7.25,6,2.85
12,5,6.7,4,2.6
11,7,6.7,3,2.45
5,4,3.9,2,1.85
10,6,6.1,3,2.65
17,4,7.95,7,3.4
14,5,7.4,4,2.7
7,5,4.7,2,2.35
10,4,6.0,5,2.65
8,4,5.35,3,2.3
9,5,5.9,3,2.5
8,4,4.9,5,2.45
27,6,10.8,6,3.25
9,5,5.95,4,2.25
15,4,8.0,7,2.75
9,4,5.35,4,2.5
8,4,5.55,4,2.15
8,5,5.25,2,2.5
5,3,4.05,3,1.75
11,3,6.3,4,2.85
11,6,6.15,3,2.8
8,4,5.75,3,2.0
3,2,2.55,2,1.45
10,3,6.15,6,2.45
11,3,5.8,6,2.7
20,6,9.05,4,3.1
7,4,4.7,3,2.2
5,3,3.9,3,1.8
12,5,6.55,4,2.55
10,5,6.7,4,2.3
7,4,4.9,4,2.05
11,5,6.6,3,2.5
19,6,9.6,5,2.9
4,2,3.4,3,1.6
20,7,8.5,4,3.4
8,4,5.15,5,2.5
8,4,5.25,3,2.4
12,5,6.3,4,2.85
14,6,7.5,5,2.65
12,5,6.8,5,2.6
14,5,7.3,5,3.1
15,6,7.3,4,2.95
17,8,7.9,3,3.4
9,5,5.7,3,2.25
11,4,6.2,4,2.85
28,6,11.45,6,3.4
19,7,8.65,5,3.15
5,3,3.7,3,2.2
34,9,12.7,7,3.5
4,2,3.15,3,1.85
5,3,3.95,3,1.85
10,5,5.85,3,2.55
8,3,5.15,4,2.6
8,4,5.4,3,2.1
38,8,12.4,6,3.65
11,6,6.6,4,2.5
20,7,9.3,4,3.1
6,4,4.4,3,2.2
8,4,5.3,3,2.4
9,4,5.25,3,2.75
17,6,8.8,5,2.8
12,4,7.7,5,2.35
13,6,7.2,3,3.0
26,8,10.2,7,3.2
13,5,7.2,5,3.1
5,2,3.9,4,1.85
22,9,9.35,4,3.25
20,6,9.65,5,3.0
17,5,7.85,5,2.85
17,6,8.65,5,2.95
12,5,6.35,4,2.95
25,7,10.15,5,3.25
19,7,9.45,4,3.0
14,6,7.8,5,2.8
18,6,8.8,5,3.15
9,5,5.4,3,2.45
7,4,5.0,4,2.1
29,8,10.95,6,3.35
14,7,7.4,3,2.85
9,6,5.8,2,2.85
6,4,4.3,3,2.35
8,3,5.2,4,2.45
21,6,9.4,4,2.9
14,6,7.15,5,2.9
14,5,7.65,5,2.85
33,12,13.55,6,3.4
28,11,11.65,4,3.0
14,7,7.2,4,2.85
51,9,14.9,5,3.9
20,6,9.2,4,3.2
12,6,6.5,5,2.85
31,6,12.3,5,3.3
7,4,4.9,3,2.25
21,6,9.3,4,3.2
32,10,11.6,5,3.4
17,5,8.3,4,2.9
5,3,4.0,3,1.85
12,5,6.55,4,2.65
7,3,4.55,5,2.35
34,13,12.4,6,3.4
23,7,9.75,5,2.95
12,5,7.0,4,2.8
6,4,4.6,2,2.0
12,6,6.75,4,2.85
3,2,2.6,2,1.4
5,3,3.5,3,2.2
4,2,3.05,3,1.95
3,2,2.7,2,1.3
11,5,7.1,3,2.5
12,6,6.3,3,3.2
8,6,5.45,3,2.15
10,5,5.85,3,3.05
4,2,3.25,3,1.75
28,6,11.7,5,3.35
27,6,11.65,5,3.4
35,9,12.7,5,3.65
11,4,6.45,4,2.5
23,6,10.35,4,3.3
39,9,13.25,5,3.5
34,6,12.75,5,3.35
59,14,15.05,5,3.95
18,6,8.4,5,3.25
58,15,16.35,5,4.15
5,3,3.7,2,2.05
17,5,8.25,5,3.0
14,6,8.1,5,2.55
23,10,9.05,5,3.45
27,9,11.5,5,3.2
14,6,7.2,3,3.0
44,6,14.2,5,3.75
19,9,8.8,4,3.35
15,6,8.25,3,2.65
17,6,8.3,6,3.2
11,5,5.8,4,2.6
44,9,14.85,6,3.9
36,10,12.15,7,3.4
20,9,8.75,5,3.15
5,3,4.3,3,1.7
4,2,3.25,3,1.75
24,7,9.5,4,3.4
17,8,8.1,4,3.2
14,6,7.95,5,2.8
3,2,2.85,2,1.15
42,12,13.65,4,3.45
13,6,7.2,4,2.85
14,4,7.2,5,2.7
59,13,16.35,6,3.85
17,8,8.45,4,2.95
36,8,13.75,6,3.45
6,3,4.55,3,1.95
39,11,14.25,6,3.75
19,6,9.1,4,3.25
35,10,12.55,5,3.5
26,9,10.85,5,3.25
16,6,7.65,5,3.1
19,7,8.6,4,2.95
10,5,6.05,4,2.65
38,11,12.5,5,3.9
52,10,15.45,4,3.55
23,7,10.1,4,3.4
62,10,17.75,6,3.85
30,11,11.75,5,3.15
37,15,13.85,4,3.4
4,3,3.2,2,1.8
41,8,13.4,4,3.6
25,10,10.45,4,3.35
17,6,8.45,5,3.1
4,3,3.1,2,1.9
31,13,12.5,3,3.15
30,8,12.0,5,3.7
29,11,11.6,4,3.7
19,8,8.8,4,3.1
16,5,8.65,5,2.85
11,4,6.0,4,2.85
15,4,7.55,6,2.9
35,8,13.3,7,3.5
39,11,13.4,5,3.45
14,5,7.3,4,2.85
14,5,7.45,5,2.75
27,6,11.65,4,3.45
16,6,8.7,4,2.8
10,4,6.05,5,2.55
28,12,11.15,4,3.35
27,8,10.4,4,3.55
41,8,14.0,7,3.4
4,3,3.1,2,1.9
14,5,7.85,5,2.9
21,6,9.35,7,3.3
36,10,13.8,5,3.45
24,8,10.9,5,3.0
18,7,8.3,4,3.2
35,8,13.0,5,3.25
5,2,3.6,4,2.2
9,4,5.4,4,2.8
5,3,3.75,3,2.0
22,9,9.75,5,3.05
18,8,8.85,4,2.85
22,6,9.1,4,3.4
19,7,9.35,5,2.9
26,9,10.65,3,3.35
13,5,7.1,4,2.55
14,6,7.35,4,2.7
24,12,10.0,3,3.35
12,7,6.8,4,2.7
36,12,12.75,5,3.25
15,6,7.5,3,3.15
10,4,5.95,5,2.75
13,6,7.1,4,2.75
9,3,5.6,6,2.35
17,4,8.5,5,2.75
37,8,12.65,5,3.5
16,6,8.4,4,2.85
11,4,6.3,6,2.65
20,5,9.1,4,2.9
29,8,11.0,7,3.4
29,10,10.75,5,3.4
22,6,10.25,4,3.1
6,3,4.6,4,2.1
7,3,4.95,3,2.2
17,6,8.1,5,3.1
6,3,4.4,3,2.1
10,4,6.25,4,2.5
6,3,4.25,3,2.2
22,6,9.9,4,3.1
25,8,11.1,4,3.3
42,8,14.6,7,3.75
8,3,5.1,6,2.75
15,5,7.2,5,3.15
10,5,5.7,3,2.95
25,8,10.15,4,3.15
12,4,7.25,6,3.05
11,5,5.8,4,2.9
9,4,5.95,5,2.2
5,3,3.6,2,2.0
42,10,14.2,6,3.6
29,7,10.9,7,3.4
10,5,5.7,3,2.4
5,2,3.55,4,2.1
3,2,2.8,2,1.2
7,4,5.05,3,2.2
11,3,6.8,8,2.55
8,5,5.4,3,2.35
11,4,6.45,4,2.85
9,4,5.75,4,2.5
13,4,7.7,5,2.75
30,8,12.3,6,3.25
6,3,4.25,4,2.2
7,3,4.95,3,2.1
9,5,5.75,3,2.65
12,5,6.65,3,2.65
37,9,13.25,6,3.5
9,3,5.45,3,2.7
5,3,3.75,3,2.05
4,2,3.25,3,1.75
12,5,6.45,4,2.95
12,7,6.95,3,2.65
26,6,10.7,5,3.2
9,4,5.5,4,2.4
14,4,7.6,6,2.85
12,4,7.1,5,2.65
8,4,5.35,3,2.2
8,3,4.95,4,2.55
7,3,4.4,3,2.35
4,3,3.25,2,1.75
19,6,8.55,6,3.2
12,4,7.05,4,2.5
37,7,12.35,5,3.65
22,6,9.1,7,3.3
16,5,7.65,5,2.85
15,5,8.2,4,2.9
8,4,5.4,4,2.25
10,4,5.65,4,2.45
9,4,5.25,5,2.65
27,8,10.8,6,3.5
8,5,5.25,3,2.2
26,5,10.2,5,3.4
6,3,4.25,4,2.1
16,4,8.55,5,2.85
11,6,6.2,3,2.5
9,5,5.2,3,2.6
12,5,6.55,4,2.85
18,7,8.6,5,3.25
10,3,6.25,6,2.65
12,5,6.95,7,2.65
19,5,9.0,6,3.1
24,6,10.5,5,3.15
39,8,12.8,5,3.7
13,4,6.8,6,2.7
33,9,12.6,4,3.6
12,5,7.0,4,2.6
26,7,10.5,4,3.5
3,2,2.65,2,1.35
7,4,4.45,3,2.55
8,3,5.05,6,2.4
9,6,5.55,3,2.75
18,6,9.0,4,3.1
7,3,4.65,4,2.4
20,5,9.1,5,3.25
23,6,9.5,5,3.25
19,7,9.4,4,3.0
16,6,7.8,4,3.05
30,5,11.4,7,3.5
17,5,8.1,5,2.9
7,3,4.75,5,2.35
17,7,8.6,4,2.85
6,3,4.3,3,2.15
38,11,12.55,4,3.55
18,6,8.5,5,3.0
9,4,5.85,4,2.65
15,8,7.25,4,2.85
7,3,4.85,3,2.4
3,2,2.7,2,1.3
20,7,9.4,4,3.1
19,9,9.0,4,2.95
23,6,10.05,7,3.4
7,3,5.05,4,2.2
3,2,2.55,2,1.45
29,10,11.6,5,3.65
25,7,9.8,5,3.35
14,4,7.3,7,2.75
22,9,9.15,4,3.55
10,4,5.9,6,2.65
8,4,5.5,3,2.25
6,3,4.65,4,1.9
10,4,5.85,4,2.3
20,9,9.5,3,2.85
31,9,11.75,5,3.35
5,2,3.65,4,2.05
10,5,6.3,3,2.45
29,10,12.65,5,3.45
4,2,3.05,3,1.95
26,10,11.45,5,3.35
8,3,4.9,5,2.6
13,6,7.55,4,2.7
18,11,8.55,3,2.95
21,6,9.3,6,2.9
36,13,13.4,5,3.6
26,10,11.3,4,3.4
11,4,6.35,5,2.5
20,6,8.7,4,3.45
17,8,8.15,4,3.05
7,4,4.8,3,2.45
11,5,6.4,4,2.65
22,8,9.5,3,3.25
16,6,7.65,4,3.15
29,8,11.0,4,3.7
11,4,6.55,5,2.5
11,4,6.35,4,2.85
13,6,7.0,4,2.85
13,7,6.95,3,2.9
6,3,4.35,4,2.05
21,11,9.65,4,3.5
27,11,11.7,4,3.55
11,5,6.25,3,2.7
22,10,8.9,4,3.1
40,11,14.75,4,3.45
12,6,6.65,4,3.05
27,8,11.85,5,3.35
8,3,5.45,5,2.35
25,11,10.25,3,3.3
24,9,10.35,4,3.35
25,9,10.3,3,3.25
16,5,8.35,4,2.95
34,14,13.0,4,3.45
18,8,8.85,4,2.9
6,3,4.25,4,2.35
54,15,15.9,7,4.05
17,5,8.35,5,2.85
11,5,6.25,3,2.35
12,7,6.9,3,2.55
30,11,11.45,3,3.55
23,5,9.65,4,3.1
19,11,8.55,4,2.85
5,2,3.9,4,1.95
13,5,7.25,4,2.65
28,12,10.75,4,3.45
17,5,8.15,5,3.05
18,9,9.05,4,3.15
22,7,9.5,4,3.1
35,10,13.3,4,3.5
18,4,8.5,5,2.95
12,7,6.9,3,2.45
11,4,5.7,5,2.85
7,4,5.05,4,2.2
21,4,9.55,5,2.8
29,8,10.25,7,3.1
26,8,10.1,5,3.15
12,6,6.4,3,3.0
12,5,6.85,3,2.9
29,9,10.85,4,3.6
11,3,6.2,5,2.6
13,3,7.5,6,2.9
6,3,4.8,3,1.9
15,7,7.35,3,2.9
36,9,12.45,6,3.45
17,4,8.45,7,2.9
25,8,9.95,6,3.2
10,3,6.15,4,2.35
21,6,9.6,4,3.05
22,9,9.8,4,2.9
41,7,15.55,5,3.45
11,7,5.75,4,2.85
6,3,4.05,3,2.3
16,6,8.35,4,2.7
26,7,11.0,5,3.55
18,7,8.75,3,3.0
9,7,5.55,2,2.6
19,5,9.25,6,3.1
14,6,7.55,5,2.95
6,4,4.25,3,2.3
9,7,5.75,2,2.6
13,5,7.1,4,2.75
13,6,6.7,4,2.9
6,3,4.45,3,2.15
22,8,9.25,3,3.25
30,9,11.5,5,3.15
12,6,6.55,3,2.6
21,6,9.75,5,3.0
27,8,10.1,4,3.7
21,4,9.65,8,3.05
16,5,7.7,4,3.0
16,6,7.8,5,3.15
6,4,4.6,3,2.05
5,3,3.65,3,2.15
7,3,4.4,4,2.5
22,8,9.65,5,3.05
7,5,5.05,3,2.15
9,5,5.35,3,2.45
15,8,7.85,3,2.8
11,3,6.55,7,2.45
8,4,5.1,4,2.3
14,6,7.65,5,2.7
8,4,5.3,4,2.25
15,7,8.3,3,3.05
18,6,8.9,4,3.05
4,2,3.4,3,1.6
28,10,11.3,4,3.45
5,4,3.9,2,1.9
12,5,6.7,4,2.65
10,5,6.15,3,2.6
23,6,9.85,5,3.05
16,6,7.6,4,3.0
20,10,10.25,3,3.05
3,2,2.65,2,1.35
21,5,9.65,6,2.95
7,3,4.7,5,2.45
25,7,11.4,5,3.15
12,4,6.9,3,2.7
17,6,8.6,4,3.25
18,7,8.6,4,2.95
5,3,3.65,2,2.05
5,3,3.9,3,2.0
5,3,3.8,3,2.1
18,5,9.0,5,3.1
11,6,6.35,4,2.6
22,9,10.2,4,3.3
11,3,6.35,6,2.75
3,2,2.35,2,1.65
20,6,9.2,6,3.15
27,9,10.05,4,3.35
14,5,8.1,5,2.85
21,7,9.55,4,3.2
17,5,8.4,5,3.25
11,5,6.45,4,2.4
11,5,6.75,3,2.45
11,3,6.4,6,2.5
6,3,4.25,4,2.35
19,5,9.2,5,3.1
3,2,2.5,2,1.5
3,2,2.6,2,1.4
19,6,9.2,5,3.25
12,5,6.75,4,2.65
21,9,8.7,4,3.4
16,5,7.5,4,3.05
12,8,7.2,2,2.75
21,6,10.35,5,3.15
9,5,5.6,3,2.6
18,9,8.85,4,2.95
22,9,9.65,4,3.35
18,7,8.75,3,3.0
13,7,7.0,5,2.7
12,5,6.75,5,2.6
8,4,5.6,4,2.35
19,5,9.35,6,2.9
7,3,4.55,5,2.6
17,5,7.9,7,3.15
22,6,9.75,4,3.25
11,4,6.4,4,2.55
14,7,7.35,3,2.95
12,5,6.75,3,2.85
20,7,8.9,5,3.3
6,3,4.95,4,1.85
16,8,8.0,4,2.55
11,5,6.6,3,2.95
18,6,8.9,4,2.85
22,8,9.4,4,3.2
10,4,6.0,6,2.4
4,3,3.45,2,1.55
44,12,14.55,6,4.15
17,8,8.3,5,3.1
21,9,9.4,4,3.2
16,5,8.15,4,2.8
15,6,8.4,5,2.55
22,5,9.7,7,3.35
7,4,4.5,4,2.45
8,4,5.05,4,2.3
