length,real_depth,random_depth,real_max_arity,random_max_arity
28,10,11.75,6,3.35
61,22,18.8,4,3.85
10,4,6.35,4,2.45
25,14,10.8,4,3.35
16,9,7.4,3,3.0
27,11,10.95,4,3.25
21,9,9.75,2,3.05
31,11,11.8,2,3.25
23,11,9.65,2,3.3
30,13,11.4,2,3.45
24,10,9.6,3,3.05
14,11,8.1,2,2.6
21,7,8.2,8,3.25
10,5,5.9,3,2.65
20,6,9.55,5,3.2
15,8,7.75,3,2.85
23,8,9.95,4,3.4
41,14,15.25,3,3.55
15,12,7.45,2,2.85
18,10,8.8,3,3.05
16,9,7.9,3,2.95
26,13,10.85,3,3.35
25,6,10.5,4,3.4
25,10,10.95,4,3.4
24,12,10.15,3,3.3
28,13,10.45,3,3.45
8,5,5.1,3,2.45
57,21,16.95,4,4.0
9,4,5.45,5,2.7
40,12,13.1,6,3.6
15,6,7.4,4,3.15
7,3,5.05,4,2.2
30,14,11.35,3,3.55
11,7,6.65,2,2.45
33,16,11.85,6,3.4
7,4,4.8,4,2.45
7,5,4.75,2,2.45
14,12,7.9,2,2.7
30,10,11.75,4,3.25
54,14,15.5,4,3.6
13,8,7.3,2,3.15
11,4,6.7,3,2.5
13,7,6.75,4,2.9
67,21,18.3,6,4.1
53,17,16.4,9,4.3
10,5,5.35,3,3.1
8,2,5.45,7,2.25
49,13,15.35,4,3.2
13,6,6.95,3,2.9
19,7,8.1,4,3.2
21,8,9.3,3,3.0
15,5,8.0,6,2.75
11,6,6.7,3,2.45
16,12,8.15,2,2.7
29,15,11.4,5,3.25
29,8,10.55,5,3.3
21,7,9.5,4,3.1
35,13,12.85,3,3.85
13,6,7.35,3,2.85
26,9,10.55,4,3.45
23,9,9.35,4,3.25
20,7,9.55,5,3.0
32,9,11.65,5,3.6
29,10,11.25,3,3.4
4,3,3.35,2,1.65
41,16,14.3,4,3.35
12,6,6.2,4,2.65
19,9,8.85,4,3.15
48,14,14.55,5,3.45
17,6,8.05,4,3.25
10,6,6.0,3,2.5
15,9,7.55,3,3.05
25,10,10.45,5,3.3
53,18,15.9,5,3.95
26,10,10.0,3,3.45
19,5,8.65,6,3.1
16,6,8.5,4,2.8
49,10,15.4,5,4.15
23,11,9.15,4,3.15
25,11,11.2,3,3.2
10,6,5.75,2,2.45
12,6,6.85,3,2.5
24,11,9.8,4,3.35
25,11,10.5,3,3.15
24,10,10.65,3,3.05
12,8,6.9,3,2.85
8,5,5.15,3,2.25
27,13,11.45,3,3.25
23,7,11.25,4,2.9
31,12,12.05,3,3.45
5,4,3.5,2,2.15
29,13,11.1,3,3.45
29,10,11.85,3,3.3
14,5,7.55,5,2.6
29,13,11.95,3,3.2
44,13,15.25,3,3.65
34,9,12.25,6,3.4
15,9,7.2,2,3.0
6,4,4.65,3,1.95
8,5,5.3,3,2.55
22,9,9.95,4,3.1
18,7,8.65,3,2.9
39,13,12.75,4,3.7
7,3,4.8,3,2.15
14,10,7.9,2,2.55
27,12,10.6,4,3.3
26,7,10.55,4,3.45
32,17,12.45,3,3.5
45,9,14.75,4,3.65
30,11,11.2,3,3.55
16,9,7.95,5,2.85
13,8,7.1,2,2.7
21,10,8.8,3,3.05
10,5,6.4,3,2.35
21,5,9.4,6,3.15
14,6,7.2,4,2.75
10,5,5.95,4,2.45
7,3,4.7,5,2.3
10,7,5.8,2,2.7
6,5,4.5,2,2.05
19,7,8.6,4,3.1
8,5,5.3,2,2.7
38,11,13.05,3,3.6
40,11,14.45,6,3.7
24,13,9.85,2,3.05
6,3,4.35,4,2.0
25,10,11.55,3,3.25
6,3,4.35,4,2.05
21,11,8.8,4,3.35
12,7,6.65,3,2.6
38,10,13.0,5,3.45
25,11,10.65,4,3.7
24,9,10.8,3,3.15
57,11,16.15,11,3.85
14,7,7.65,3,2.8
9,6,5.6,2,2.55
25,8,11.2,4,3.4
16,11,7.4,3,3.35
30,10,11.25,5,3.5
11,9,6.8,2,2.6
42,15,14.25,3,3.6
37,9,12.85,6,3.65
9,5,5.65,4,2.55
5,3,4.1,3,1.75
20,10,9.25,3,3.25
9,4,5.9,4,2.35
30,7,11.8,5,3.5
15,7,7.75,4,2.85
20,9,8.8,3,3.1
7,5,4.4,2,2.5
34,8,12.55,5,3.75
41,10,14.45,5,3.5
24,8,10.95,4,3.1
20,10,9.0,3,3.4
37,13,13.15,3,3.55
11,7,6.6,3,2.55
12,4,7.1,4,2.7
11,8,6.25,2,2.65
7,5,5.15,2,2.25
3,2,2.65,2,1.35
20,9,9.05,3,3.25
14,5,7.4,3,2.85
26,12,9.55,4,3.9
35,13,12.1,5,3.7
23,11,9.25,2,3.25
35,12,12.55,5,3.65
15,10,7.95,3,2.85
14,9,7.9,3,2.85
40,14,13.15,4,3.85
25,11,10.75,5,3.2
32,12,12.4,3,3.4
37,10,12.75,4,3.6
9,4,5.25,5,3.0
11,7,7.4,2,2.6
16,6,8.45,5,2.85
32,14,12.05,3,3.65
9,4,5.8,6,2.35
21,5,9.35,3,3.05
10,4,6.35,5,2.7
29,13,11.4,3,3.75
8,4,5.4,4,2.45
7,4,4.85,3,2.3
24,12,9.5,3,3.35
8,3,5.3,4,2.45
29,10,11.45,4,3.5
60,17,16.55,6,3.85
30,12,11.1,4,3.75
50,16,15.6,4,3.6
20,8,9.4,6,3.1
15,10,7.75,2,3.05
20,8,9.85,4,3.3
40,11,13.65,3,3.5
10,7,6.05,2,2.45
25,13,10.4,5,3.3
18,8,7.8,4,3.5
41,10,13.25,5,3.65
14,7,7.3,4,3.05
23,7,10.1,4,3.15
42,17,15.35,3,3.45
30,10,11.8,5,3.8
19,6,9.0,6,2.95
25,9,10.6,4,3.5
41,17,13.35,2,3.75
25,10,10.25,3,3.55
12,6,6.35,2,3.1
23,6,10.15,4,2.95
9,5,5.45,4,2.55
6,2,4.65,5,1.9
16,7,8.15,3,2.9
9,8,6.0,2,2.6
31,11,11.4,2,3.15
25,10,11.6,4,3.25
7,3,4.4,3,2.55
15,9,7.95,2,2.65
24,12,10.05,4,3.1
18,8,8.6,4,3.25
19,8,9.1,4,2.85
9,6,5.3,4,2.45
39,11,13.2,6,3.8
26,13,10.3,3,3.0
12,6,7.0,4,2.5
5,4,3.6,2,1.95
26,4,11.0,11,3.3
20,7,8.75,4,3.25
48,15,15.0,4,3.5
14,6,7.65,4,2.8
6,5,4.25,2,2.15
25,9,10.05,2,3.2
8,4,4.95,4,2.45
18,12,8.75,2,2.9
55,17,18.0,3,3.5
36,10,12.9,4,3.5
13,10,7.0,3,2.9
10,3,6.4,5,2.5
44,20,13.85,3,3.8
9,4,5.9,3,2.35
44,8,14.95,8,3.95
20,6,9.1,4,2.8
30,10,12.55,4,3.55
49,12,15.05,5,3.9
14,5,8.0,4,2.6
16,8,7.6,4,3.1
12,2,6.65,11,2.75
16,8,8.1,4,3.0
18,11,7.95,3,3.45
52,9,17.05,6,3.6
55,21,17.35,3,3.95
12,8,6.85,3,2.45
49,15,16.0,4,3.35
12,5,6.65,3,2.7
16,9,7.55,3,2.75
31,16,12.0,3,3.65
19,6,9.55,3,3.1
18,7,7.85,5,3.25
23,8,10.3,4,3.6
27,12,10.45,4,3.1
16,8,7.9,3,3.2
38,10,13.45,4,3.7
11,4,6.8,4,2.85
64,15,18.3,3,3.95
26,8,10.6,4,3.2
19,11,9.05,3,3.2
21,8,9.95,4,3.1
31,11,11.65,4,3.25
7,5,4.85,3,2.3
4,3,3.35,2,1.65
11,5,6.4,4,2.65
13,5,7.3,4,2.6
28,7,11.15,6,3.35
5,3,3.8,3,2.05
31,13,12.0,4,3.4
3,2,2.7,2,1.3
9,4,5.5,4,2.4
16,8,8.1,4,3.0
48,21,14.45,3,3.85
4,2,3.5,3,1.5
11,6,6.5,4,2.55
12,8,6.4,3,2.9
21,9,9.35,3,3.35
39,9,14.95,3,3.4
30,11,12.05,4,3.7
5,3,4.0,3,1.95
43,17,14.65,4,3.55
18,7,8.4,5,3.1
20,9,8.65,3,3.3
11,8,6.65,3,2.6
12,7,6.85,3,2.8
57,24,15.7,10,4.1
10,4,6.1,4,2.45
33,13,12.05,3,3.85
23,10,9.65,3,3.25
11,6,6.7,4,2.6
11,6,6.65,4,2.65
13,5,7.35,4,2.95
34,10,13.8,4,3.3
17,7,8.75,3,2.85
13,6,7.55,4,2.55
24,12,10.85,3,3.65
13,9,6.7,2,2.9
16,7,8.0,4,2.9
36,14,12.95,4,3.95
36,16,11.7,3,3.65
9,5,5.85,2,2.6
24,10,10.0,3,3.1
16,10,7.8,3,2.85
17,9,8.3,4,2.55
9,5,5.55,4,2.75
28,9,11.0,4,3.2
11,5,5.75,6,3.0
34,14,12.8,3,3.6
35,18,12.1,3,3.75
28,10,11.0,5,3.4
29,20,11.5,2,3.35
7,2,4.85,6,2.4
42,13,12.7,3,3.85
26,10,10.7,3,3.4
46,15,15.1,3,3.6
35,9,13.6,4,3.75
28,14,10.6,3,3.45
32,12,11.5,4,3.4
3,2,2.65,2,1.35
30,13,12.05,3,3.5
12,8,6.15,3,2.6
6,4,4.6,3,2.0
18,15,8.55,3,2.9
8,5,5.3,4,2.35
31,14,11.6,3,3.7
21,12,9.5,3,3.35
34,10,11.75,4,3.6
3,2,2.65,2,1.35
41,11,14.3,5,3.5
31,10,10.85,3,3.55
14,6,7.1,3,2.55
36,12,14.4,5,3.4
12,9,6.6,3,2.75
19,6,8.45,4,3.05
37,15,13.85,3,3.4
12,7,6.8,4,2.9
33,14,11.9,4,3.55
58,20,17.0,3,3.85
44,17,13.95,3,3.8
35,11,13.0,5,3.3
36,14,14.95,3,3.35
15,11,8.55,2,2.9
5,2,3.95,4,1.9
35,12,12.15,4,3.75
15,10,8.1,3,3.15
19,7,9.95,4,3.0
32,15,12.8,2,3.2
57,14,17.95,8,3.65
20,8,8.95,3,3.45
27,12,10.65,3,3.7
12,6,7.2,4,2.9
27,15,11.7,4,3.35
25,9,11.15,3,3.1
18,9,8.1,4,3.15
16,8,8.65,4,2.7
21,6,9.65,3,2.9
6,5,4.45,2,2.1
23,13,10.6,4,3.25
20,11,9.05,3,3.0
27,14,10.4,3,3.5
28,12,10.6,3,3.6
23,14,10.95,2,3.5
8,4,5.35,3,2.5
33,15,11.75,3,3.5
24,7,9.85,3,3.45
33,9,13.35,5,3.2
30,13,12.25,4,3.2
33,23,12.0,3,3.55
22,9,9.1,3,3.35
19,7,7.8,4,3.1
31,7,11.5,6,3.4
20,10,9.5,3,3.0
21,8,8.85,3,3.55
25,10,10.0,5,3.35
27,9,12.35,4,3.15
22,7,9.95,3,3.15
17,8,7.75,3,3.2
12,6,6.7,3,2.7
23,12,9.85,5,3.1
12,7,6.8,3,2.6
17,8,7.9,3,3.15
16,9,7.9,3,2.9
19,9,9.3,2,3.0
22,9,9.1,4,3.5
53,14,15.3,4,4.0
28,10,11.0,6,3.55
8,5,5.15,3,2.5
55,10,16.7,7,3.8
37,12,13.25,4,3.55
24,9,10.35,3,3.4
35,14,13.1,4,3.65
16,8,8.35,4,3.0
27,9,10.8,3,3.4
17,8,7.85,3,3.1
20,7,9.9,6,3.1
39,13,14.55,4,3.5
8,5,5.4,3,2.35
18,14,8.35,2,3.1
5,3,3.8,3,2.15
15,9,7.95,3,3.1
34,11,12.8,3,3.45
3,2,2.7,2,1.3
23,12,10.05,2,3.2
10,8,6.55,2,2.45
38,12,13.5,6,3.65
6,3,4.2,4,2.3
16,6,7.35,3,3.0
27,13,10.7,3,3.4
16,8,7.9,3,3.15
29,10,10.4,3,3.6
23,10,9.6,4,3.2
22,8,9.9,4,3.3
10,7,6.05,3,2.55
29,10,12.05,3,3.3
8,7,5.15,2,2.55
23,8,10.75,3,3.2
16,9,8.0,3,3.15
15,9,7.45,3,3.05
29,10,10.9,3,3.6
19,10,9.6,3,2.95
9,5,5.65,3,2.45
15,7,7.55,3,3.05
32,12,13.1,3,3.4
14,9,7.45,3,2.85
14,8,7.45,2,2.9
19,8,9.15,3,3.05
29,10,11.45,4,3.4
33,12,10.5,3,3.4
15,8,7.7,3,3.0
10,7,6.35,3,2.45
63,18,18.3,3,3.9
8,4,5.05,4,2.5
3,2,2.7,2,1.3
25,10,11.3,5,3.2
52,11,15.5,4,3.65
13,9,6.95,4,2.7
49,14,13.65,6,3.85
11,7,6.15,2,2.85
19,10,9.35,3,3.15
20,9,9.5,4,3.15
30,10,11.2,3,3.5
10,7,5.6,3,2.65
21,7,9.3,4,3.05
13,7,7.7,2,2.8
7,5,4.4,2,2.7
22,7,9.4,5,3.25
35,15,12.35,4,3.35
35,9,13.6,4,3.35
26,7,9.7,8,3.3
14,7,7.7,3,2.65
18,7,8.5,3,3.15
13,5,7.0,4,2.65
12,6,6.5,3,2.75
8,3,5.35,6,2.4
8,5,4.95,2,2.6
45,10,14.3,4,4.0
16,11,8.05,3,2.85
60,16,16.95,6,3.55
13,9,6.95,2,2.9
62,14,17.75,6,3.95
54,15,15.65,5,3.6
39,12,12.1,4,3.9
16,10,7.8,2,2.85
18,6,8.6,4,3.15
38,20,12.8,3,3.45
17,10,8.35,2,2.9
17,11,7.5,2,2.9
11,6,6.65,4,2.4
16,8,8.1,3,2.6
10,4,5.95,4,2.5
33,16,12.8,4,3.45
48,11,14.75,4,3.6
29,10,12.4,5,3.4
21,10,9.25,3,3.25
25,13,9.95,2,3.3
5,2,3.95,4,1.9
28,11,10.95,3,3.55
24,11,10.2,3,3.2
10,4,5.9,5,2.6
11,4,6.55,6,2.55
36,7,13.85,6,3.4
32,6,13.1,6,3.7
8,7,5.05,2,2.5
12,6,6.8,3,2.4
32,11,12.6,4,3.5
14,5,7.65,3,2.8
13,10,7.4,3,2.65
13,8,7.0,4,2.65
34,19,13.65,3,3.3
33,13,12.0,4,3.55
23,12,10.8,2,3.0
16,5,7.5,6,3.15
23,13,10.3,4,3.3
14,7,7.85,3,2.6
38,7,13.65,6,3.6
25,10,10.6,3,3.2
31,9,11.8,4,3.45
21,9,9.55,5,3.25
44,15,14.75,3,3.75
6,3,4.3,3,2.25
25,10,11.15,4,3.3
17,9,8.4,3,2.9
16,10,8.5,3,2.95
9,5,5.55,3,2.5
23,10,10.85,3,3.0
10,5,6.1,3,2.45
26,9,10.55,4,3.4
15,9,7.6,2,3.1
30,15,12.5,5,3.35
42,13,14.15,3,3.7
32,9,11.35,4,3.65
20,9,9.4,3,3.05
13,9,7.35,3,2.7
23,11,10.55,4,3.2
14,8,7.75,3,2.8
18,5,8.9,6,3.05
26,12,10.55,3,3.4
13,7,7.05,4,2.7
12,6,7.05,3,2.75
23,11,10.55,2,3.25
31,9,12.15,8,3.45
10,7,6.55,3,2.65
22,9,9.5,4,3.35
9,6,5.75,3,2.55
19,11,9.15,3,3.1
41,11,13.75,5,3.35
32,12,12.8,3,3.45
25,11,10.15,4,3.05
22,9,9.45,3,2.9
25,10,10.4,3,3.2
28,9,10.9,5,3.45
9,3,5.5,4,2.6
19,10,9.0,5,3.25
10,5,6.25,2,2.5
16,9,7.85,4,2.8
25,9,11.4,3,3.3
42,10,13.3,4,3.5
33,10,12.25,3,3.65
17,9,8.6,3,2.9
20,9,9.5,3,3.1
27,12,11.7,3,3.25
14,7,7.65,2,2.8
14,4,7.65,4,2.8
39,10,13.15,4,3.5
9,3,5.6,5,2.6
56,15,16.65,4,3.85
24,12,9.75,3,3.5
24,8,10.65,3,3.15
32,14,13.05,5,3.4
33,16,11.65,2,3.55
37,12,12.8,4,3.4
20,9,9.0,3,3.35
8,4,5.2,3,2.55
30,10,11.4,3,3.4
26,11,10.25,4,3.4
16,4,7.9,6,3.1
32,14,12.35,2,3.25
18,8,8.85,5,2.7
16,7,8.35,3,2.75
43,19,14.15,4,3.85
21,12,9.35,3,3.1
29,10,11.35,3,3.75
37,10,12.8,5,3.5
18,8,9.15,5,3.1
20,12,9.35,3,2.9
30,8,12.15,4,3.35
17,9,8.05,3,3.3
39,10,13.65,5,4.05
12,5,6.3,4,2.8
17,8,8.75,3,3.05
18,14,8.75,2,2.85
9,5,5.5,3,2.45
40,16,12.55,3,3.8
28,13,11.45,4,3.4
18,10,8.75,3,3.25
36,17,12.15,2,3.45
16,7,8.4,3,3.0
25,8,10.6,3,3.25
22,11,9.65,3,3.05
30,10,11.45,3,3.6
40,22,13.9,4,3.6
55,11,16.85,7,3.65
21,18,9.5,2,3.3
13,9,6.65,3,2.65
14,10,7.1,2,3.15
20,11,9.15,3,3.0
13,6,7.1,3,2.65
24,8,9.4,4,3.25
18,7,8.25,3,3.2
45,11,14.2,4,3.5
31,16,10.8,3,3.4
32,8,12.9,4,3.15
11,5,5.95,3,2.4
38,18,14.25,3,3.5
32,14,13.2,4,3.25
6,4,4.3,2,2.15
27,9,10.6,4,3.35
22,14,9.7,4,3.25
14,9,6.9,2,3.1
12,6,6.65,3,2.7
24,8,10.6,5,3.3
25,7,10.0,4,3.4
37,10,13.55,4,3.8
22,8,8.9,5,3.3
55,17,16.3,4,3.85
13,8,7.25,3,2.75
30,12,12.95,4,3.65
37,13,13.1,5,3.55
15,7,7.65,4,2.95
14,5,8.0,5,3.0
10,4,6.0,4,2.55
13,6,6.85,4,2.95
15,4,7.95,8,2.95
19,9,8.95,5,3.25
33,12,12.7,3,3.35
13,7,7.15,3,2.8
10,7,5.7,2,2.55
30,11,11.85,6,3.4
22,10,9.9,3,3.15
10,5,5.85,3,2.65
14,7,7.4,5,2.75
15,11,6.9,3,2.95
30,12,12.2,4,3.3
17,10,9.25,3,2.95
8,6,5.0,3,2.35
20,6,9.15,6,3.0
7,4,5.45,4,2.05
13,5,7.2,3,3.0
14,6,7.7,4,2.85
8,6,5.2,2,2.5
12,6,6.8,3,2.4
11,5,6.8,3,2.7
6,2,4.55,5,1.95
6,2,4.15,5,2.35
28,12,10.8,2,3.35
32,11,12.05,11,3.5
22,7,9.85,3,3.3
24,8,9.6,3,3.4
38,19,12.1,3,3.95
29,11,11.55,4,3.35
42,8,14.0,5,3.85
29,7,11.95,5,3.4
19,10,8.85,5,2.95
7,5,4.5,3,2.3
22,7,9.8,5,3.2
12,8,6.95,2,2.7
49,12,15.05,4,3.7
20,10,9.1,3,3.15
30,14,10.45,4,3.55
40,15,13.6,3,3.5
10,9,5.95,2,2.6
16,6,8.05,3,2.95
15,6,7.1,4,3.35
16,10,7.85,3,3.25
21,12,9.15,3,3.15
38,18,12.55,4,3.6
53,11,15.5,6,3.85
9,4,6.35,4,2.35
32,13,11.55,3,3.4
19,13,8.95,3,3.05
22,12,10.3,2,3.4
20,11,9.35,3,3.05
28,10,11.5,4,3.4
7,5,4.6,3,2.5
29,8,11.4,9,3.55
26,12,11.3,3,3.2
28,7,11.25,5,3.4
5,2,4.0,4,1.75
26,15,10.2,3,3.05
5,3,4.1,3,1.8
18,10,7.95,4,3.0
26,8,10.45,4,3.45
14,7,7.15,3,2.9
12,9,7.5,3,2.55
52,18,16.15,5,3.75
15,8,8.15,3,3.1
18,6,8.55,4,2.9
43,21,12.95,3,3.5
19,9,9.45,5,2.95
41,11,13.3,6,3.9
32,12,12.95,3,3.4
39,9,12.6,4,3.75
30,11,11.55,4,3.5
12,10,6.75,2,2.65
11,7,6.3,2,2.7
10,7,5.8,2,2.55
13,7,7.3,5,2.65
49,17,15.55,4,3.95
18,6,7.9,4,3.2
9,5,5.55,4,2.65
13,8,7.5,2,2.7
42,10,14.5,4,3.5
44,13,13.7,4,3.7
28,13,11.8,2,3.35
24,14,10.8,2,3.25
10,4,5.9,3,2.55
20,8,9.7,4,3.25
39,13,14.45,4,3.65
28,11,11.15,3,3.2
39,7,13.25,5,3.6
19,7,8.0,5,3.2
13,8,8.0,3,2.6
16,8,7.6,4,3.2
16,8,8.2,2,2.75
19,11,9.45,3,2.95
19,11,8.15,3,3.15
39,10,13.55,6,3.55
28,18,11.15,3,3.3
9,3,5.8,5,2.5
30,8,12.75,7,3.35
8,5,5.8,2,2.35
12,7,6.9,3,2.8
24,9,9.6,4,3.3
10,4,5.9,5,2.7
10,4,6.15,5,2.3
19,6,8.45,5,3.05
11,6,6.45,3,2.8
12,6,7.45,5,2.65
20,8,8.75,3,3.2
14,7,7.55,4,2.6
9,5,5.9,5,2.35
14,11,7.25,2,2.9
10,4,6.2,6,2.65
13,6,6.9,4,2.65
41,9,15.2,8,3.5
5,4,3.95,2,1.85
26,10,11.35,4,3.35
11,8,6.2,4,2.65
7,3,4.6,3,2.3
31,15,10.55,3,3.65
33,11,11.4,5,3.75
28,14,11.15,5,3.55
12,5,6.9,6,2.65
47,12,14.95,5,3.9
32,8,12.0,6,3.5
10,4,6.15,5,2.55
27,10,10.7,4,3.3
5,3,3.75,3,2.1
15,8,7.9,2,3.0
49,15,14.9,4,3.8
22,6,9.5,16,3.15
27,9,10.9,6,3.45
32,12,11.7,5,3.8
9,6,5.8,3,2.25
27,11,10.9,3,3.5
11,7,6.45,2,2.45
10,8,5.95,2,2.45
27,8,10.45,4,3.85
10,6,6.05,2,2.6
15,8,7.1,3,3.1
14,8,7.0,3,2.9
11,5,6.2,3,2.65
20,9,9.15,4,3.0
13,6,6.8,4,2.75
21,10,10.15,4,2.75
42,12,14.2,4,3.45
19,5,9.4,7,2.75
29,8,12.15,3,3.4
23,11,9.5,4,3.35
8,3,5.25,6,2.4
6,4,4.15,2,2.3
30,7,11.95,4,3.3
6,4,4.3,3,2.15
43,13,14.9,5,3.8
15,8,8.15,3,2.7
18,8,8.0,3,3.15
26,11,9.95,3,3.4
27,8,11.0,4,3.3
36,10,13.8,6,3.55
19,8,9.2,5,3.15
34,13,11.7,4,3.4
22,8,9.7,3,3.35
13,5,7.2,4,2.65
14,11,7.55,2,2.7
15,7,7.25,3,3.1
11,9,6.3,3,2.7
22,7,9.5,4,3.15
24,12,10.05,4,3.3
25,10,10.95,4,3.45
26,12,10.05,5,3.45
38,11,14.05,6,3.65
32,12,12.75,4,3.5
25,9,10.15,4,3.0
79,20,19.5,6,4.05
31,13,13.15,4,3.25
4,3,3.6,2,1.4
23,9,10.25,3,3.05
20,11,9.65,2,3.2
26,11,10.6,5,3.5
25,9,10.1,4,3.35
24,11,10.7,3,3.1
22,8,10.4,10,3.1
15,10,7.5,3,2.85
82,16,20.4,3,3.85
14,10,6.85,2,2.95
14,7,7.4,3,2.65
19,8,9.15,6,3.1
36,9,11.9,3,3.3
42,15,14.8,5,3.55
16,7,7.85,4,3.0
28,11,12.7,6,3.45
7,6,4.55,2,2.3
12,8,6.45,4,2.85
13,4,6.85,5,2.85
33,9,12.4,4,3.45
34,10,13.55,3,3.55
4,2,3.5,3,1.5
61,23,16.4,3,4.1
8,5,5.4,2,2.55
7,6,5.0,2,2.25
8,4,5.3,3,2.35
20,10,9.6,3,3.25
5,4,3.75,2,2.05
13,7,7.45,3,2.75
13,9,6.95,3,2.9
35,15,13.0,4,3.45
25,12,11.05,3,3.25
22,9,9.2,4,3.15
10,4,6.0,6,2.8
24,14,10.25,3,3.3
6,5,4.2,2,2.15
9,7,5.6,2,2.65
36,14,12.05,4,3.7
10,9,5.85,2,2.65
5,3,4.05,3,1.8
29,16,11.55,4,3.35
20,7,9.45,4,2.95
21,8,9.75,3,3.1
13,10,6.85,3,2.7
20,7,9.6,6,3.3
18,8,8.45,3,3.0
38,13,13.9,5,3.75
25,11,10.3,4,3.4
26,11,11.8,4,3.35
16,5,7.95,4,3.15
8,4,5.55,5,2.3
34,16,13.6,3,3.3
8,6,5.15,2,2.45
10,7,6.7,2,2.45
35,15,13.0,4,3.25
31,11,12.35,5,3.45
4,3,3.35,2,1.65
11,6,7.05,2,2.4
6,5,4.4,2,2.15
24,9,9.6,4,3.2
9,4,5.65,3,2.4
33,10,11.95,4,3.4
19,11,9.0,3,3.4
46,22,14.55,3,3.8
19,13,8.7,3,3.15
111,29,25.2,5,4.05
14,6,6.9,3,3.05
13,9,6.75,2,2.8
26,11,10.9,3,3.3
13,9,7.15,2,2.55
27,10,10.05,3,3.3
8,4,5.15,4,2.45
69,19,18.7,4,3.8
10,6,6.2,4,2.55
20,13,9.8,3,3.1
24,13,11.0,3,3.3
31,13,11.2,3,3.55
15,11,7.75,3,2.65
38,16,11.3,3,3.75
12,7,6.0,3,2.85
6,5,4.2,2,2.2
33,17,12.65,3,3.3
22,9,9.2,4,3.1
23,7,10.5,3,3.25
12,7,7.05,3,2.75
22,9,10.15,3,3.25
9,6,5.5,2,2.45
52,17,14.85,3,3.55
28,14,10.5,3,3.55
16,6,8.1,4,2.9
8,4,5.25,4,2.35
16,9,8.55,3,2.7
18,9,9.0,7,3.0
20,11,9.1,3,3.0
34,12,12.4,3,3.45
21,11,9.2,2,3.2
18,9,8.85,3,3.2
14,13,8.0,2,2.85
7,4,4.8,3,2.25
18,7,8.4,4,3.2
20,8,9.4,3,3.15
16,8,8.3,3,3.05
21,10,8.6,3,3.35
21,9,9.15,4,3.1
19,13,9.15,3,3.15
73,19,19.25,3,4.1
26,9,9.95,5,3.55
41,15,14.3,3,3.85
35,8,13.4,6,3.5
16,7,8.15,4,3.0
6,4,4.65,3,2.05
22,9,9.4,3,3.45
21,11,9.05,3,2.95
17,6,8.9,5,3.2
22,11,10.0,4,3.45
30,17,11.9,2,3.3
14,5,7.6,3,2.95
13,8,6.3,3,2.9
31,13,11.75,3,3.4
4,3,3.2,2,1.8
26,15,10.45,4,3.35
15,7,7.95,3,2.9
8,6,5.05,3,2.3
29,15,11.3,3,3.4
14,7,7.45,3,2.8
8,6,5.0,2,2.5
22,13,9.2,3,3.15
18,9,8.6,2,3.15
25,9,11.05,7,3.3
10,7,5.95,3,2.6
3,2,2.5,2,1.5
25,8,11.15,7,3.1
30,9,11.35,6,3.5
5,2,3.9,4,1.95
12,7,6.9,3,2.35
7,5,4.8,2,2.3
15,7,7.75,3,2.9
9,5,5.8,3,2.2
13,8,6.15,3,2.95
14,7,7.85,4,2.8
41,9,13.05,4,3.6
13,6,7.4,3,2.55
19,6,8.85,6,2.85
24,9,9.7,2,3.35
12,7,6.95,2,2.75
6,4,4.6,3,2.0
15,8,7.8,2,3.0
34,13,11.75,3,3.5
37,11,12.1,5,3.45
12,7,6.6,2,2.55
12,8,7.1,3,2.45
19,5,8.9,6,3.1
7,2,4.55,6,2.35
11,7,6.9,3,2.55
6,3,4.25,3,2.0
18,8,9.4,3,3.1
29,16,11.5,5,3.45
29,11,11.45,3,3.25
18,9,8.75,3,2.85
4,3,3.1,2,1.9
6,3,4.4,3,2.05
52,15,16.5,5,3.8
45,14,15.5,4,3.9
16,10,8.85,2,3.1
20,8,9.2,3,3.2
13,5,6.85,5,3.0
20,11,9.1,4,3.35
14,6,6.9,6,2.8
19,10,8.95,2,3.45
88,15,20.7,14,3.95
13,5,7.0,5,3.0
14,6,7.3,3,3.3
24,14,9.8,2,3.3
14,7,7.25,4,3.0
10,5,6.5,3,2.4
28,7,11.6,6,3.4
14,9,7.25,2,3.05
20,6,9.45,4,3.4
35,13,13.15,4,3.75
22,11,9.6,3,3.25
21,8,9.15,5,3.4
44,15,15.5,8,3.3
8,4,5.05,4,2.45
32,12,12.65,4,3.55
31,9,11.95,5,3.45
19,10,9.0,4,3.3
50,10,15.75,8,3.95
13,8,6.95,3,2.85
12,6,7.0,3,2.65
34,14,12.05,5,3.6
28,11,11.7,4,3.4
27,12,11.3,4,3.35
36,9,13.9,3,3.5
4,3,3.15,2,1.85
27,14,11.15,3,3.25
24,8,9.75,3,3.35
25,9,10.65,6,3.45
21,8,8.85,4,3.35
30,11,11.8,5,3.45
16,9,8.15,4,3.0
36,10,12.15,4,3.55
19,10,9.5,4,2.9
16,6,7.4,4,2.85
33,12,12.65,3,3.25
9,4,5.1,5,2.75
12,6,6.5,3,2.85
30,15,11.2,4,2.95
32,10,13.05,4,3.45
43,11,15.0,4,3.2
53,14,17.2,7,3.85
15,9,8.45,4,3.0
